Country,Indicators,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
FINLAND,East Asia and the Pacific,Thousands,130.0,158.0,244.0,210.0,268.0,273.0,262.0,312.0,314.0,310.0,347.0,427.0,474.0,272.6,286.6,349.0,429.3,532.7,533.9,577.5,126.8,35.6,127.0
FINLAND,Europe,Thousands,3487.0,3916.0,4245.0,4157.0,4417.0,4581.0,4891.0,5205.0,5540.0,5182.0,5646.0,6641.0,6923.0,2218.4,2111.9,1934.0,1946.9,2202.8,2217.0,2286.8,650.2,662.3,1692.4
FINLAND,Middle East,Thousands,2.0,3.0,4.0,,,4.0,4.0,12.0,12.0,9.0,,,,5.4,6.3,7.8,9.2,12.2,14.5,20.6,5.1,6.3,14.0
FINLAND,South Asia,Thousands,6.0,6.0,5.0,,4.0,8.0,8.0,22.0,32.0,23.0,25.0,,,18.5,19.4,24.5,28.6,34.0,38.0,45.8,10.8,6.4,27.8
FINLAND,Other not classified,Thousands,,,,,,,,,,13.0,,,,153.5,171.4,163.0,217.2,213.0,219.7,152.0,48.6,40.6,91.0
FINLAND,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRANCE,Total,Thousands,77189.0,75202.0,77012.0,75048.0,74433.0,74988.0,77915.0,80853.0,79219.0,76765.0,76647.0,80498.6,81979.7,83633.8,83700.59999999999,84451.69999999998,82682.09999999999,86758.1,89321.9,90914.0,41684.0,48395.0,
FRANCE,Africa,Thousands,1074.0,921.0,924.0,889.0,1596.0,1421.0,1434.0,1576.0,1765.0,1823.0,1876.7,2310.7,2275.7,2349.6,2483.4,2773.6,2926.7,2799.2,2919.9,3249.1,649.8,750.0,
FRANCE,Americas,Thousands,5698.0,5291.0,4639.0,3954.0,4786.0,4950.0,5406.0,6024.0,5963.0,5491.0,5379.7,6338.7,6132.5,6224.8,6619.8,7090.8,8131.4,8631.6,8956.0,8269.0,1653.8,1920.0,
FRANCE,East Asia and the Pacific,Thousands,2353.0,2114.0,2080.0,1890.0,2697.0,2827.0,3139.0,3206.0,3483.0,3371.0,3400.1,3905.4,4159.2,4660.6,5175.0,6198.2,5640.9,5683.2,6041.6,5282.8,1056.6,1230.0,
FRANCE,Europe,Thousands,67580.0,66491.0,69078.0,68072.0,64789.0,65217.0,67392.0,69272.0,67305.0,65245.0,65040.1,67122.8,68553.6,69388.2,68323.2,67037.2,64727.9,68292.8,69955.0,72766.5,38054.5,44185.0,
FRANCE,Middle East,Thousands,399.0,325.0,249.0,210.0,565.0,573.0,544.0,775.0,703.0,835.0,950.4,821.0,858.7,1010.6,1099.2,1351.9,1255.2,1351.3,1449.4,1346.6,269.3,310.0,
FRANCE,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRANCE,Other not classified,Thousands,85.0,60.0,42.0,33.0,,,,,,,,,,,,,,,,,,,
FRANCE,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRENCH GUIANA,Total,Thousands,,,65.0,,,95.0,,109.0,,,,,,,,86.7,95.6,110.8,,,,,
FRENCH GUIANA,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRENCH GUIANA,Americas,Thousands,,,18.0,,,25.0,,37.0,,,,,,,,21.7,23.9,27.7,,,,,
FRENCH GUIANA,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRENCH GUIANA,Europe,Thousands,,,45.0,,,64.0,,67.0,,,,,,,,65.0,71.7,83.1,,,,,
FRENCH GUIANA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRENCH GUIANA,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRENCH GUIANA,Other not classified,Thousands,,,2.0,,,6.0,,5.0,,,,,,,,,,,,,,,
FRENCH GUIANA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
FRENCH POLYNESIA,Total,Thousands,,227.0,188.0,211.0,211.0,208.0,221.0,217.0,196.0,160.0,154.0,163.0,169.0,164.3,180.60000000000002,183.70000000000002,192.39999999999998,198.89999999999998,216.2,236.6,77.0,82.6,218.8
FRENCH POLYNESIA,Africa,Thousands,,,,,,,,1.0,,,,,,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.1,0.1,0.3
FRENCH POLYNESIA,Americas,Thousands,,107.0,72.0,89.0,86.0,80.0,89.0,81.0,71.0,52.0,53.0,64.0,67.0,68.3,78.2,79.0,82.1,82.2,91.1,104.0,35.6,42.5,106.0
FRENCH POLYNESIA,East Asia and the Pacific,Thousands,,36.0,40.0,42.0,45.0,46.0,48.0,50.0,42.0,35.0,33.0,34.0,38.0,36.9,38.9,41.1,43.2,46.5,43.0,38.3,6.2,0.9,17.1
FRENCH POLYNESIA,Europe,Thousands,,84.0,76.0,80.0,80.0,82.0,83.0,85.0,83.0,73.0,67.0,64.0,63.0,58.0,62.4,62.5,65.6,68.7,80.7,92.9,34.9,39.0,94.9
FRENCH POLYNESIA,Middle East,Thousands,,,,,,,,,,,,,,0.3,0.4,0.3,0.6,0.6,0.6,0.7,0.1,0.1,0.4
FRENCH POLYNESIA,South Asia,Thousands,,,,,,,,,,,,,,0.5,0.4,0.5,0.6,0.6,0.4,0.4,0.1,,0.1
FRENCH POLYNESIA,Other not classified,Thousands,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
FRENCH POLYNESIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GABON,Total,Thousands,156.0,169.0,208.0,222.0,,,,,,,,,,,,,,,,,,,
GABON,Africa,Thousands,38.0,42.0,52.0,55.0,,,,,,,,,,,,,,,,,,,
GABON,Americas,Thousands,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
GABON,East Asia and the Pacific,Thousands,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
GABON,Europe,Thousands,112.0,119.0,,,,,,,,,,,,,,,,,,,,,
GABON,Middle East,Thousands,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
GABON,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GABON,Other not classified,Thousands,1.0,1.0,156.0,167.0,,,,,,,,,,,,,,,,,,,
GABON,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GAMBIA,Total,Thousands,79.0,57.0,81.0,90.0,90.0,108.0,124.0,143.0,147.0,141.0,91.0,106.0,157.0,171.0,156.0,134.6,161.10000000000002,162.1,209.09999999999997,235.8,89.19999999999999,102.30000000000001,182.7
GAMBIA,Africa,Thousands,1.0,,1.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,15.0,16.0,23.0,15.0,14.8,13.4,13.2,16.6,22.1,6.0,7.8,24.3
GAMBIA,Americas,Thousands,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.9,4.0,4.3,5.1,6.3,3.0,8.9,11.1
GAMBIA,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,0.4
GAMBIA,Europe,Thousands,75.0,54.0,77.0,64.0,84.0,93.0,101.0,121.0,123.0,115.0,73.0,87.0,109.0,109.0,102.0,81.0,106.0,106.0,141.2,156.2,60.1,38.5,83.9
GAMBIA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,0.2
GAMBIA,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GAMBIA,Other not classified,Thousands,2.0,2.0,2.0,20.0,2.0,11.0,17.0,17.0,19.0,21.0,14.0,2.0,29.0,36.0,35.0,34.9,37.7,38.6,46.2,51.2,20.1,47.1,62.8
GAMBIA,"of which, nationals residing abroad",Thousands,,,,,1.0,9.0,14.0,14.0,16.0,17.0,11.0,,23.0,29.0,30.0,29.3,30.5,29.3,32.7,40.0,15.8,35.0,52.9
GEORGIA,Total,Thousands,387.0,303.0,297.0,314.0,369.0,560.0,983.0,1052.0,1290.0,1500.0,2032.0,2711.7000000000003,4105.900000000001,4954.4,5004.3,5256.000000000001,5392.799999999999,6482.700000000001,7203.400000000001,7725.8,1513.3999999999999,1721.3,4703.9
GEORGIA,Africa,Thousands,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,1.3,2.1,2.2,2.6,4.1,6.3,8.2,8.4,9.4,2.1,7.1,11.3
GEORGIA,Americas,Thousands,11.0,8.0,7.0,9.0,11.0,15.0,19.0,17.0,18.0,20.0,25.0,21.1,25.5,24.2,27.6,30.8,33.9,42.5,55.2,61.6,9.6,24.2,45.4
GEORGIA,East Asia and the Pacific,Thousands,7.0,5.0,7.0,7.0,5.0,3.0,14.0,10.0,10.0,11.0,14.0,17.6,23.0,25.1,24.3,29.7,42.5,61.1,91.1,129.3,18.4,21.8,65.5
GEORGIA,Europe,Thousands,358.0,282.0,275.0,289.0,343.0,533.0,936.0,1009.0,1243.0,1447.0,1957.0,2193.1,3479.5,4270.4,4391.9,4667.3,4641.9,5440.8,6087.6,6665.3,1297.0,1348.2,3902.8
GEORGIA,Middle East,Thousands,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.5,13.8,56.3,34.0,46.1,71.4,131.5,125.8,156.2,17.0,114.5,208.3
GEORGIA,South Asia,Thousands,6.0,5.0,6.0,7.0,7.0,7.0,10.0,11.0,13.0,15.0,28.0,60.3,88.3,72.7,37.3,32.2,161.7,336.0,353.5,208.4,27.7,51.7,170.2
GEORGIA,Other not classified,Thousands,3.0,1.0,,,0.0,1.0,1.0,2.0,2.0,3.0,2.0,413.8,473.7,503.5,486.6,445.8,435.1,462.6,481.8,495.6,141.6,153.8,300.4
GEORGIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,411.0,470.0,499.0,482.0,441.0,429.0,456.0,476.4,489.0,140.4,152.0,295.0
GERMANY,Total,Thousands,18983.0,17860.0,17970.0,18399.0,20136.0,21500.0,23569.0,24421.0,24884.0,24219.0,26875.0,28374.0,30411.0,31545.0,32999.3,34970.0,35555.299999999996,37451.5,38880.59999999999,39563.3,12449.199999999999,11688.0,28462.6
GERMANY,Africa,Thousands,160.0,147.0,144.0,143.0,146.0,144.0,167.0,164.0,160.0,158.0,193.0,193.0,227.0,246.0,253.6,274.0,262.6,271.2,272.5,284.2,73.9,62.4,195.2
GERMANY,Americas,Thousands,2865.0,2334.0,2151.0,2049.0,2337.0,2398.0,2783.0,2706.0,2572.0,2476.0,2883.0,2914.0,3155.0,3192.0,3271.8,3487.0,3508.5,3889.5,4084.7,4142.0,797.3,873.5,3045.9
GERMANY,East Asia and the Pacific,Thousands,1799.0,1651.0,1716.0,1605.0,1931.0,2001.0,2176.0,2105.0,1991.0,1790.0,2046.0,2297.0,2666.0,2805.0,3024.2,3556.0,3488.9,3888.7,3964.8,3962.6,579.2,313.6,1202.6
GERMANY,Europe,Thousands,13516.0,13093.0,13289.0,13878.0,14918.0,16100.0,17504.0,18423.0,19096.0,18782.0,20610.0,21861.0,23121.0,23899.0,24915.3,25951.0,26568.4,27635.3,28681.2,29489.2,10594.9,10047.7,23043.6
GERMANY,Middle East,Thousands,106.0,117.0,128.0,143.0,160.0,185.0,202.0,223.0,242.0,259.0,336.0,343.0,449.0,517.0,587.4,698.0,673.1,660.8,636.0,604.3,96.0,166.0,404.7
GERMANY,South Asia,Thousands,,,,,,,,,,,142.0,161.0,172.0,190.0,194.2,213.0,231.2,268.7,289.7,307.1,55.8,42.5,160.3
GERMANY,Other not classified,Thousands,537.0,518.0,542.0,581.0,644.0,672.0,737.0,800.0,823.0,754.0,665.0,605.0,621.0,696.0,752.8,791.0,822.6,837.3,951.7,773.9,252.1,182.3,410.3
GERMANY,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GHANA,Total,Thousands,399.0,438.0,483.0,532.0,584.0,429.0,497.0,,,,,,,,,,932.8,968.9,956.0,1130.0,355.2,624.0,
GHANA,Africa,Thousands,136.0,149.0,164.0,181.0,199.0,173.0,140.0,,,,,,,,,,475.3,507.9,524.2,680.8,221.4,378.0,
GHANA,Americas,Thousands,34.0,37.0,41.0,45.0,49.0,63.0,74.0,,,,,,,,,,52.2,90.5,93.4,141.7,53.2,103.0,
GHANA,East Asia and the Pacific,Thousands,19.0,21.0,23.0,26.0,28.0,11.0,8.0,,,,,,,,,,23.4,28.9,30.9,44.6,19.4,12.0,
GHANA,Europe,Thousands,99.0,109.0,120.0,132.0,145.0,100.0,96.0,,,,,,,,,,150.6,157.4,123.7,156.1,32.0,72.0,
GHANA,Middle East,Thousands,3.0,3.0,4.0,4.0,4.0,11.0,10.0,,,,,,,,,,16.0,9.0,8.0,19.0,12.0,10.0,
GHANA,South Asia,Thousands,,,,,,11.0,14.0,,,,,,,,,,20.8,24.1,23.4,26.2,11.4,17.0,
GHANA,Other not classified,Thousands,108.0,119.0,131.0,144.0,159.0,60.0,155.0,,,,,,,,,,194.5,151.1,152.4,61.6,5.8,32.0,
GHANA,"of which, nationals residing abroad",Thousands,108.0,119.0,131.0,144.0,159.0,60.0,67.0,,,,,,,,,,,,,,,,
GREECE,Total,Thousands,13095.0,14057.0,14179.0,13969.0,13312.0,14766.0,16039.0,16165.0,15939.0,14915.0,15006.0,16427.0,15518.0,17919.6,22033.0,23599.399999999998,24799.4,27194.1,30122.8,31348.4,7374.4,14704.9,27835.5
GREECE,Africa,Thousands,24.0,24.0,22.0,19.0,23.0,23.0,30.0,46.0,44.0,26.0,28.0,34.0,33.0,27.0,40.0,35.6,63.1,82.1,115.1,127.3,15.1,23.6,103.9
GREECE,Americas,Thousands,300.0,232.0,217.0,219.0,236.0,417.0,513.0,843.0,849.0,729.0,691.0,719.0,559.0,754.4,890.0,1094.7,1099.7,1271.8,1680.5,1817.9,169.7,467.8,1443.7
GREECE,East Asia and the Pacific,Thousands,231.0,243.0,242.0,213.0,227.0,254.0,316.0,230.0,218.0,206.0,199.0,207.0,216.0,238.2,365.0,362.2,738.4,981.7,1101.4,1195.9,196.6,350.4,910.4
GREECE,Europe,Thousands,12465.0,13483.0,13630.0,13459.0,12766.0,13996.0,15104.0,14988.0,14767.0,13884.0,14034.0,15430.0,14661.0,16822.0,20651.0,21984.6,22898.2,24858.5,27225.8,28207.3,6993.0,13863.1,25377.5
GREECE,Middle East,Thousands,72.0,71.0,64.0,55.0,55.0,72.0,71.0,46.0,48.0,56.0,45.0,28.0,36.0,73.0,86.0,111.7,,,,,,,
GREECE,South Asia,Thousands,3.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,2.0,9.0,9.0,13.0,5.0,1.0,10.6,,,,,,,
GREECE,Other not classified,Thousands,,,,,,,,11.0,12.0,12.0,,,,,,,,,,,,,
GREECE,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GRENADA,Total,Thousands,127.0,122.0,132.0,142.0,134.0,98.0,119.0,130.0,131.0,114.0,110.0,118.0,105.30000000000001,106.0,125.30000000000001,132.5,135.4,146.4,161.0,162.9,43.800000000000004,42.1,133.3
GRENADA,Africa,Thousands,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.3,0.5,0.5,0.5,0.5,0.7,0.6,0.7,0.2,0.1,0.5
GRENADA,Americas,Thousands,62.0,66.0,77.0,80.0,77.0,59.0,65.0,64.0,66.0,62.0,59.0,65.0,57.8,64.0,75.2,78.9,80.1,92.7,103.7,106.0,27.1,26.1,93.4
GRENADA,East Asia and the Pacific,Thousands,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.5,1.2,1.1,1.0,1.1,1.9,1.7,0.3,0.3,0.6
GRENADA,Europe,Thousands,46.0,40.0,39.0,43.0,36.0,22.0,33.0,42.0,45.0,36.0,35.0,36.0,31.2,25.7,31.2,32.6,30.9,30.5,31.4,30.9,10.1,7.5,26.5
GRENADA,Middle East,Thousands,,,,,,,,,,,,,0.4,0.3,0.7,0.6,0.4,0.2,0.1,0.1,,,0.2
GRENADA,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,0.3
GRENADA,Other not classified,Thousands,18.0,15.0,15.0,17.0,19.0,16.0,19.0,20.0,18.0,14.0,14.0,15.0,14.9,15.0,16.5,18.8,22.5,21.2,23.3,23.5,6.1,8.1,11.8
GRENADA,"of which, nationals residing abroad",Thousands,18.0,15.0,15.0,17.0,19.0,16.0,18.0,20.0,17.0,14.0,13.0,15.0,14.7,15.0,16.4,18.5,21.0,20.7,23.2,23.0,5.9,8.0,11.4
GUADELOUPE,Total,Thousands,621.0,374.0,,,,372.0,,,,346.0,392.0,,,487.0,,511.8,,,,,,,
GUADELOUPE,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUADELOUPE,Americas,Thousands,126.0,13.0,,,,,,,,2.0,,,,57.0,,24.4,,,,,,,
GUADELOUPE,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUADELOUPE,Europe,Thousands,495.0,361.0,,,,370.0,,,,343.0,385.0,,,374.0,,452.6,,,,,,,
GUADELOUPE,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUADELOUPE,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUADELOUPE,Other not classified,Thousands,,,,,,2.0,,,,1.0,7.0,,,56.0,,34.8,,,,,,,
GUADELOUPE,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUAM,Total,Thousands,1286.0,1159.0,1058.0,,1160.0,1228.0,1211.0,1225.0,1142.0,1053.0,1197.0,1160.0,1308.0,1333.7,1343.1000000000001,1409.0,1535.5,1545.3000000000002,1549.1,1666.5,328.2,79.30000000000001,328.3
GUAM,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUAM,Americas,Thousands,42.0,43.0,43.0,,47.0,46.0,45.0,50.0,54.0,56.0,62.0,62.0,63.0,59.7,69.6,71.0,78.7,77.9,103.2,95.2,34.7,50.3,71.0
GUAM,East Asia and the Pacific,Thousands,1231.0,1077.0,984.0,,1069.0,1134.0,1134.0,1125.0,1034.0,983.0,1120.0,1082.0,1225.0,1251.7,1236.9,1320.0,1428.4,1433.1,1429.3,1556.8,290.1,26.6,253.5
GUAM,Europe,Thousands,2.0,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,10.2,18.2,5.0,4.6,5.4,7.1,6.5,1.2,1.0,1.1
GUAM,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUAM,South Asia,Thousands,,,,,,,,,,,,,,,,,,,1.1,,,,
GUAM,Other not classified,Thousands,11.0,38.0,30.0,,42.0,46.0,31.0,48.0,52.0,12.0,13.0,14.0,14.0,12.1,18.4,13.0,23.8,28.9,8.4,8.0,2.2,1.4,2.7
GUAM,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUATEMALA,Total,Thousands,826.0,835.0,884.0,881.0,1182.0,1315.0,1502.0,1628.0,1715.0,1310.8,1383.7,1434.2999999999997,1491.1,1515.7,1738.8999999999999,1865.1000000000004,1906.1000000000001,2113.3,2405.9,2559.6,594.0999999999999,665.9000000000001,1844.6999999999998
GUATEMALA,Africa,Thousands,,,,,,,,,,1.8,1.3,1.3,1.4,1.5,1.7,1.7,1.7,1.9,2.0,1.9,0.4,0.5,1.1
GUATEMALA,Americas,Thousands,688.0,676.0,712.0,704.0,1007.0,1148.0,1325.0,1444.0,1518.0,1088.4,1163.0,1218.1,1275.1,1293.2,1494.6,1611.4,1632.3,1799.1,2063.0,2242.6,502.2,615.1,1659.2
GUATEMALA,East Asia and the Pacific,Thousands,17.0,22.0,24.0,22.0,23.0,25.0,28.0,30.0,30.0,20.2,22.2,22.6,25.5,27.0,30.7,31.4,30.4,32.7,32.2,30.8,7.2,5.7,13.3
GUATEMALA,Europe,Thousands,119.0,135.0,145.0,151.0,150.0,140.0,147.0,152.0,165.0,117.6,119.3,116.3,114.2,119.7,138.4,140.2,135.0,146.9,154.3,149.6,41.3,39.7,122.2
GUATEMALA,Middle East,Thousands,,,1.0,1.0,,1.0,,,,0.4,0.4,0.4,0.5,0.6,0.8,0.8,0.8,1.2,1.2,1.2,0.3,0.4,0.6
GUATEMALA,South Asia,Thousands,,,,,,,,,,1.1,5.0,3.3,1.6,2.0,2.1,2.4,2.2,2.4,2.8,2.7,0.7,0.6,1.7
GUATEMALA,Other not classified,Thousands,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,81.3,72.5,72.3,72.8,71.7,70.6,77.2,103.7,129.1,150.4,130.8,42.0,3.9,46.6
GUATEMALA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUINEA,Total,Thousands,32.0,39.4,42.6,45.0,44.0,45.0,46.0,30.4,23.699999999999996,,12.399999999999999,131.1,96.0,56.2,32.8,35.4,60.2,,,,,,
GUINEA,Africa,Thousands,13.0,18.0,22.0,16.0,13.0,15.0,18.0,10.0,10.0,,4.6,44.0,40.0,20.2,11.2,12.2,21.1,,,,,,
GUINEA,Americas,Thousands,4.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,2.4,,1.2,18.0,9.0,6.1,3.3,3.7,6.5,,,,,,
GUINEA,East Asia and the Pacific,Thousands,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.6,,1.0,10.0,5.0,5.7,3.6,3.2,6.2,,,,,,
GUINEA,Europe,Thousands,14.0,13.0,12.0,15.0,16.0,15.0,15.0,9.0,7.7,,5.1,54.5,37.0,21.5,12.9,14.6,23.5,,,,,,
GUINEA,Middle East,Thousands,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,,0.3,2.0,2.0,1.2,0.7,0.7,1.1,,,,,,
GUINEA,South Asia,Thousands,,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,,0.2,2.6,3.0,1.5,1.1,1.0,1.8,,,,,,
GUINEA,Other not classified,Thousands,,0.4,0.6,6.0,7.0,5.0,6.0,5.0,0.9,,,,,,,,,,,,,,
GUINEA,"of which, nationals residing abroad",Thousands,,0.3,0.6,6.0,5.0,5.0,4.0,5.0,0.5,,,,,,,,,,,,,,
GUINEA-BISSAU,Total,Thousands,,7.8,,,,5.0,11.7,,,,,,,,,,,,,,,,
GUINEA-BISSAU,Africa,Thousands,,2.1,,,,1.2,2.7,,,,,,,,,,,,,,,,
GUINEA-BISSAU,Americas,Thousands,,0.4,,,,0.5,2.0,,,,,,,,,,,,,,,,
GUINEA-BISSAU,East Asia and the Pacific,Thousands,,0.2,,,,0.1,1.6,,,,,,,,,,,,,,,,
GUINEA-BISSAU,Europe,Thousands,,3.8,,,,3.1,5.1,,,,,,,,,,,,,,,,
GUINEA-BISSAU,Middle East,Thousands,,0.2,,,,,0.1,,,,,,,,,,,,,,,,
GUINEA-BISSAU,South Asia,Thousands,,0.1,,,,0.1,0.2,,,,,,,,,,,,,,,,
GUINEA-BISSAU,Other not classified,Thousands,,1.0,,,,,,,,,,,,,,,,,,,,,
GUINEA-BISSAU,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUYANA,Total,Thousands,105.0,99.4,104.3,100.89999999999999,122.1,116.6,113.4,134.1,129.60000000000002,141.3,152.0,156.9,176.7,200.1,205.8,207.39999999999998,235.2,247.39,286.6,314.6,86.50000000000001,158.0,288.0
GUYANA,Africa,Thousands,,,,,,,,,,,,,,,0.3,0.4,0.5,0.4,0.5,1.2,0.4,1.1,1.7
GUYANA,Americas,Thousands,96.1,88.9,94.6,91.0,111.1,105.1,102.3,118.0,118.4,131.0,141.2,146.0,163.6,185.5,190.1,190.6,216.9,230.0,267.1,291.1,78.9,144.8,262.7
GUYANA,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,2.8,3.3,4.1,4.49,4.9,6.4,1.9,4.0,5.3
GUYANA,Europe,Thousands,7.2,8.7,8.2,8.1,9.1,8.7,8.4,10.0,8.9,8.3,8.4,8.3,8.9,10.1,10.9,11.2,12.1,11.2,12.6,14.3,4.8,6.6,14.1
GUYANA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUYANA,South Asia,Thousands,,,,,,,,,,,,,,,1.1,1.2,1.2,1.2,1.4,1.5,0.5,1.4,4.2
GUYANA,Other not classified,Thousands,1.7,1.8,1.5,1.8,1.9,2.8,2.7,6.1,2.3,2.0,2.4,2.6,4.2,4.5,0.6,0.7,0.4,0.1,0.1,0.1,,0.1,
GUYANA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
HAITI,Total,Thousands,140.0,141.0,140.0,136.0,97.0,113.0,108.0,386.0,257.0,387.0,255.0,349.0,349.2,419.7,465.1,515.7,444.9,467.0,447.4,286.1,202.70000000000002,148.39999999999998,
HAITI,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,0.4,0.5,
HAITI,Americas,Thousands,128.0,129.0,127.0,125.0,91.0,104.0,99.0,332.0,199.0,335.0,221.0,309.0,296.9,358.5,420.1,431.8,405.4,427.4,411.8,267.1,194.3,140.6,
HAITI,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,0.9,0.6,
HAITI,Europe,Thousands,11.0,11.0,11.0,8.0,4.0,7.0,7.0,23.0,21.0,25.0,27.0,32.0,28.0,47.7,40.2,36.1,34.6,33.0,30.2,15.8,6.9,6.4,
HAITI,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,0.1,
HAITI,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,0.2,0.2,
HAITI,Other not classified,Thousands,1.0,1.0,2.0,3.0,2.0,2.0,2.0,31.0,37.0,27.0,7.0,8.0,24.3,13.5,4.8,47.8,4.9,6.6,5.4,3.2,,,
HAITI,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
HONDURAS,Total,Thousands,470.7,517.7000000000002,549.8000000000001,610.0,642.1999999999999,671.9,738.1999999999999,803.6,868.6,835.6,862.6,871.4,894.5,862.8000000000001,868.1,880.1999999999999,837.5000000000001,850.2999999999998,846.6999999999999,724.2,204.19999999999996,459.00000000000006,844.2999999999998
HONDURAS,Africa,Thousands,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.4,0.7,0.7,0.2,0.3,0.7,0.9,0.3,0.5,0.1,0.1,0.3
HONDURAS,Americas,Thousands,420.0,460.0,493.0,557.0,585.0,610.0,666.0,732.0,789.8,744.2,753.2,758.8,734.4,714.0,789.7,782.4,744.7,772.3,782.1,678.4,192.0,433.3,792.8
HONDURAS,East Asia and the Pacific,Thousands,7.0,7.0,7.0,7.0,8.0,8.0,11.0,6.4,8.5,10.5,14.1,16.3,30.0,26.5,9.5,15.9,10.5,6.8,4.9,6.0,1.2,0.9,2.9
HONDURAS,Europe,Thousands,43.0,50.0,49.0,45.0,48.0,53.0,60.0,64.3,69.2,79.4,93.3,94.1,126.0,119.0,67.8,80.6,80.7,65.6,57.1,38.3,10.7,24.2,47.3
HONDURAS,Middle East,Thousands,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.5,0.3,0.4,0.2,,0.1,0.3,0.2,,0.1,0.2
HONDURAS,South Asia,Thousands,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.2,0.3,0.4,0.5,0.6,1.1,0.7,0.3,0.8,0.4,0.3,0.3,0.6,0.1,0.1,0.4
HONDURAS,Other not classified,Thousands,0.2,0.2,0.2,0.4,0.5,0.3,0.4,0.4,0.5,0.6,0.9,1.0,1.8,1.6,0.2,,0.5,4.3,1.7,0.2,0.1,0.3,0.4
