Country,Indicators,,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SAO TOME AND PRINCIPE,Travel,,,US$ Millions,9.9,6.2,6.9,7.4,7.7,7.3,6.7,5.0,7.7,8.3,11.1,15.9,15.0,30.6,56.0,62.1,68.8,65.9,71.9,44.7,16.4,30.0,47.5
SAO TOME AND PRINCIPE,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SAUDI ARABIA,Tourism expenditure in the country,,,US$ Millions,,,,3418.0,,,,6907.0,6775.0,6744.0,7536.0,9317.0,8400.0,8690.0,9263.0,11183.0,13438.0,15020.0,16974.0,19849.0,4646.0,4639.0,26517.0
SAUDI ARABIA,Travel,,,US$ Millions,,,,,6486.0,4626.0,4769.0,5971.0,5910.0,5995.0,6712.0,8459.0,7432.0,7651.0,8238.0,10130.0,11096.0,12056.0,13790.0,16431.0,4036.0,3817.0,23475.0
SAUDI ARABIA,Passenger transport,,,US$ Millions,,,,,,,,936.0,865.0,749.0,824.0,858.0,968.0,1039.0,1025.0,1053.0,2342.0,2964.0,3184.0,3418.0,610.0,822.0,3042.0
SENEGAL,Tourism expenditure in the country,,,US$ Millions,152.0,175.0,210.0,269.0,286.0,334.0,329.0,622.0,640.0,475.0,464.0,525.0,469.0,495.0,482.0,417.0,439.0,470.0,557.0,586.0,136.0,416.0,
SENEGAL,Travel,,,US$ Millions,144.0,174.0,190.0,209.0,211.0,242.0,250.0,531.0,545.0,464.0,453.0,469.0,407.0,439.0,424.0,369.0,390.0,420.0,496.0,516.0,123.0,360.0,
SENEGAL,Passenger transport,,,US$ Millions,8.0,1.0,20.0,60.0,75.0,92.0,79.0,91.0,95.0,11.0,11.0,56.0,62.0,56.0,58.0,48.0,49.0,50.0,61.0,70.0,13.0,56.0,
SERBIA,Tourism expenditure in the country,,,US$ Millions,,,77.0,159.0,220.0,308.0,416.0,1018.0,1114.0,986.0,950.0,1149.0,1080.0,1221.0,1352.0,1322.0,1461.0,1706.0,1941.0,2000.0,1430.0,2179.0,3074.0
SERBIA,Travel,,,US$ Millions,,,,,,,,866.0,942.0,866.0,799.0,990.0,921.0,1053.0,1142.0,1048.0,1151.0,1345.0,1547.0,1604.0,1245.0,1882.0,2592.0
SERBIA,Passenger transport,,,US$ Millions,,,,,,,,152.0,172.0,120.0,151.0,159.0,159.0,168.0,210.0,274.0,310.0,361.0,394.0,396.0,185.0,297.0,482.0
SERBIA AND MONTENEGRO,Tourism expenditure in the country,,,US$ Millions,30.0,54.0,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Travel,,,US$ Millions,30.0,54.0,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,Tourism expenditure in the country,,,US$ Millions,225.0,221.0,247.0,258.0,256.0,269.0,323.0,396.0,408.0,349.0,352.0,380.0,429.0,484.0,481.0,483.0,751.0,843.0,852.0,884.0,334.0,594.0,964.0
SEYCHELLES,Travel,,,US$ Millions,139.0,146.0,164.0,171.0,172.0,192.0,228.0,326.0,309.0,257.0,274.0,291.0,388.0,430.0,398.0,392.0,660.0,741.0,800.0,856.0,327.0,588.0,935.0
SEYCHELLES,Passenger transport,,,US$ Millions,86.0,75.0,83.0,87.0,84.0,77.0,95.0,70.0,99.0,92.0,78.0,89.0,41.0,54.0,83.0,91.0,91.0,102.0,52.0,28.0,7.0,6.0,29.0
SIERRA LEONE,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SIERRA LEONE,Travel,,,US$ Millions,10.0,14.0,38.0,60.0,58.0,64.0,23.0,22.0,34.0,25.0,26.0,44.0,47.0,66.0,35.0,37.0,41.0,39.0,39.0,43.0,39.0,22.5,
SIERRA LEONE,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,Travel,,,US$ Millions,5142.0,4641.0,4458.0,3842.0,5327.0,6209.0,7536.0,9066.0,10615.0,9225.0,14178.0,17929.0,18795.0,19231.0,19161.0,16617.0,18974.0,19914.0,20411.0,20300.0,5355.0,4109.0,11794.0
SINGAPORE,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Travel,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN (DUTCH PART),Tourism expenditure in the country,,,US$ Millions,,,,,,,,665.0,667.0,619.0,681.0,729.0,854.0,871.0,922.0,913.0,871.0,646.0,468.0,708.0,243.0,499.0,974.1
SINT MAARTEN (DUTCH PART),Travel,,,US$ Millions,511.0,484.0,489.0,538.0,626.0,659.0,651.0,662.0,663.0,616.0,674.0,719.0,842.0,857.0,906.0,898.0,857.0,630.0,453.0,682.0,234.0,492.0,956.5
SINT MAARTEN (DUTCH PART),Passenger transport,,,US$ Millions,,,,,,,,3.0,4.0,3.0,7.0,10.0,12.0,14.0,16.0,15.0,14.0,16.0,15.0,26.0,9.0,7.0,17.6
SLOVAKIA,Tourism expenditure in the country,,,US$ Millions,441.0,649.0,742.0,876.0,931.0,1282.0,1655.0,2352.0,3096.0,2541.0,2334.0,2515.0,2365.0,2702.0,2642.0,2480.0,2812.0,3024.0,3318.0,3350.0,1340.0,1179.0,1481.0
SLOVAKIA,Travel,,,US$ Millions,433.0,641.0,736.0,865.0,905.0,1210.0,1521.0,2026.0,2681.0,2343.0,2227.0,2432.0,2295.0,2653.0,2600.0,2430.0,2751.0,2937.0,3193.0,3200.0,1305.0,1110.0,1341.0
SLOVAKIA,Passenger transport,,,US$ Millions,8.0,8.0,6.0,11.0,26.0,72.0,134.0,326.0,415.0,198.0,107.0,83.0,70.0,49.0,42.0,50.0,61.0,87.0,125.0,150.0,35.0,69.0,140.0
SLOVENIA,Tourism expenditure in the country,,,US$ Millions,1016.0,1059.0,1152.0,1427.0,1725.0,1894.0,2075.0,2464.0,2955.0,2817.0,2808.0,3048.0,2793.0,2966.0,3052.0,2594.0,2717.9,3055.1,3377.5,3353.1000000000004,1460.7,2032.2,3141.9
SLOVENIA,Travel,,,US$ Millions,961.0,1001.0,1086.0,1342.0,1624.0,1795.0,1961.0,2282.0,2697.0,2602.0,2627.0,2850.0,2626.0,2778.0,2843.0,2399.0,2517.5,2869.0,3181.1,3179.8,1413.0,1983.3,3090.0
SLOVENIA,Passenger transport,,,US$ Millions,55.0,58.0,66.0,85.0,101.0,99.0,114.0,182.0,258.0,215.0,181.0,198.0,167.0,188.0,209.0,195.0,200.4,186.1,196.4,173.3,47.7,48.9,51.9
SOLOMON ISLANDS,Tourism expenditure in the country,,,US$ Millions,4.0,8.8,0.7999999999999999,1.6,3.52,6.4,30.900000000000002,33.1,31.2,39.3,50.8,65.89999999999999,65.4,70.5,64.8,60.0,71.0,79.0,92.0,82.0,7.0,,14.399999999999999
SOLOMON ISLANDS,Travel,,,US$ Millions,3.9,5.2,0.7,1.5,3.5,1.6,21.1,22.6,27.5,33.4,43.5,57.3,54.1,60.6,56.0,51.0,59.0,67.0,81.0,71.0,6.0,,5.3
SOLOMON ISLANDS,Passenger transport,,,US$ Millions,0.1,3.6,0.1,0.1,0.02,4.8,9.8,10.5,3.7,5.9,7.3,8.6,11.3,9.9,8.8,9.0,12.0,12.0,11.0,11.0,1.0,,9.1
SOMALIA,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Travel,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SOUTH AFRICA,Tourism expenditure in the country,,,US$ Millions,3338.0,3256.0,3695.0,6674.0,7571.0,8629.0,9211.0,10226.0,9178.0,8684.0,10309.0,10706.0,11202.0,10468.0,10484.0,9140.0,8807.0,9706.0,9789.0,9064.0,2716.0,2113.0,4793.0
SOUTH AFRICA,Travel,,,US$ Millions,2677.0,2569.0,2923.0,5712.0,6513.0,7516.0,8120.0,8779.0,7956.0,7624.0,9085.0,9515.0,9996.0,9245.0,9338.0,8259.0,7919.0,8817.0,8989.0,8390.0,2607.0,2108.0,4738.0
SOUTH AFRICA,Passenger transport,,,US$ Millions,661.0,687.0,772.0,962.0,1058.0,1113.0,1091.0,1447.0,1222.0,1060.0,1224.0,1191.0,1206.0,1223.0,1146.0,881.0,888.0,889.0,800.0,674.0,109.0,5.0,55.0
SOUTH SUDAN,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,22.0,23.5,26.0,12.0,,,,25.0
SOUTH SUDAN,Travel,,,US$ Millions,,,,,,,,,,,,,,,0.8,17.0,23.0,16.0,1.0,,,,6.0
SOUTH SUDAN,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,5.0,0.5,10.0,11.0,5.5,,13.5,19.0
SPAIN,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SPAIN,Travel,,,US$ Millions,31528.0,32519.0,34130.0,42786.0,48746.0,51959.0,56181.0,63491.0,68875.0,59795.0,58348.0,67809.0,62936.0,68414.0,71656.0,62449.0,66982.0,75906.0,81420.0,79571.0,18379.0,34183.0,72097.0
SPAIN,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SRI LANKA,Tourism expenditure in the country,,,US$ Millions,388.0,347.0,594.0,709.0,808.0,729.0,733.0,750.0,803.0,754.0,1044.0,1421.0,1756.0,2506.0,3278.0,3978.0,4591.0,5083.0,5608.0,4663.0,1076.0,615.0,1356.8
SRI LANKA,Travel,,,US$ Millions,248.0,213.0,363.0,441.0,513.0,429.0,410.0,385.0,342.0,350.0,576.0,830.0,1039.0,1715.0,2431.0,2981.0,3518.0,3925.0,4381.0,3607.0,682.0,507.0,1136.3
SRI LANKA,Passenger transport,,,US$ Millions,140.0,134.0,231.0,268.0,295.0,300.0,323.0,365.0,461.0,404.0,468.0,591.0,717.0,791.0,847.0,997.0,1073.0,1158.0,1227.0,1056.0,394.0,108.0,220.5
STATE OF PALESTINE,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
STATE OF PALESTINE,Travel,,,US$ Millions,94.0,14.0,14.0,66.0,84.0,52.0,25.0,99.0,146.0,193.0,409.0,615.0,469.0,510.0,412.0,308.0,234.0,241.0,301.0,726.0,465.0,615.0,415.0
STATE OF PALESTINE,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,Travel,,,US$ Millions,5.0,3.0,108.0,17.0,21.0,114.0,194.0,390.0,255.0,231.0,82.0,179.0,772.0,773.0,967.0,949.0,1009.0,1029.0,1043.0,821.0,689.0,1077.0,1065.0
SUDAN,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,Tourism expenditure in the country,,,US$ Millions,42.0,26.0,17.0,18.0,52.0,96.0,109.0,73.0,83.0,70.0,69.0,69.0,79.0,92.0,103.0,99.0,74.0,61.0,73.0,64.0,19.0,14.2,32.0
SURINAME,Travel,,,US$ Millions,16.0,14.0,3.0,4.0,17.0,45.0,95.0,67.0,77.0,64.0,61.0,61.0,71.0,84.0,95.0,88.0,65.0,46.0,56.0,53.0,15.0,13.0,26.0
SURINAME,Passenger transport,,,US$ Millions,26.0,12.0,14.0,14.0,35.0,51.0,14.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,11.0,9.0,15.0,17.0,11.0,4.0,1.2,6.0
SWEDEN,Tourism expenditure in the country,,,US$ Millions,4825.0,5200.0,5671.0,6548.0,7686.0,7628.0,9714.0,11889.0,11732.0,9769.0,10674.0,,,,,,,,,,,,
SWEDEN,Travel,,,US$ Millions,4064.0,4253.0,4710.0,5304.0,6198.0,6554.0,8375.0,10216.0,9996.0,7807.0,8336.0,10209.0,10104.0,9166.0,9231.0,8374.0,9129.0,10019.0,9973.0,9173.0,4347.0,6062.0,8962.0
SWEDEN,Passenger transport,,,US$ Millions,761.0,947.0,961.0,1244.0,1488.0,1074.0,1339.0,1673.0,1736.0,1962.0,2338.0,,,,,,,,,,,,
SWITZERLAND,Tourism expenditure in the country,,,US$ Millions,9058.0,9392.0,9198.0,10427.0,11217.0,11914.0,12961.0,14934.0,18016.0,17023.0,17883.0,20809.0,19567.0,20239.0,21355.0,20138.0,19784.0,20398.0,21296.0,21378.0,11110.0,12123.0,19225.0
SWITZERLAND,Travel,,,US$ Millions,6566.0,6716.0,7231.0,8424.0,9288.0,9891.0,10784.0,12223.0,14698.0,14340.0,14811.0,17148.0,15994.0,16677.0,17765.0,16927.0,16749.0,17250.0,17996.0,18076.0,10143.0,11002.0,16200.0
SWITZERLAND,Passenger transport,,,US$ Millions,2492.0,2676.0,1967.0,2003.0,1929.0,2023.0,2177.0,2711.0,3318.0,2683.0,3072.0,3661.0,3573.0,3562.0,3590.0,3211.0,3035.0,3148.0,3300.0,3302.0,967.0,1121.0,3025.0
SYRIAN ARAB REPUBLIC,Tourism expenditure in the country,,,US$ Millions,,,,877.0,1883.0,2035.0,2113.0,2972.0,3176.0,3781.0,6308.0,1816.0,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,Travel,,,US$ Millions,1082.0,1150.0,970.0,773.0,1800.0,1944.0,2025.0,2884.0,3150.0,3757.0,6190.0,1753.0,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,Passenger transport,,,US$ Millions,,,,104.0,83.0,91.0,88.0,88.0,26.0,24.0,118.0,63.0,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,Tourism expenditure in the country,,,US$ Millions,4253.0,4849.0,5077.0,3578.0,4670.0,5740.0,5956.0,6274.0,7156.0,7956.0,10387.0,13067.0,14115.0,14782.0,17419.0,16987.0,12824.0,14847.0,16366.0,17102.0,2346.0,860.0,3381.0
TAIWAN PROVINCE OF CHINA,Travel,,,US$ Millions,3738.0,4335.0,4583.0,2977.0,4054.0,4977.0,5136.0,5213.0,5937.0,6816.0,8721.0,11065.0,11770.0,12323.0,14614.0,14387.0,10374.0,12315.0,13704.0,14411.0,1800.0,744.0,2747.0
TAIWAN PROVINCE OF CHINA,Passenger transport,,,US$ Millions,515.0,514.0,494.0,601.0,616.0,763.0,820.0,1061.0,1219.0,1140.0,1666.0,2002.0,2345.0,2459.0,2805.0,2600.0,2450.0,2532.0,2662.0,2691.0,546.0,116.0,634.0
TAJIKISTAN,Tourism expenditure in the country,,,US$ Millions,,,5.0,6.2,9.6,9.1,11.2,16.5,23.7,19.5,141.5,184.1,286.6,233.3,220.2,146.0,149.6,171.6,170.9,179.1,102.4,98.89999999999999,74.0
TAJIKISTAN,Travel,,,US$ Millions,,,1.6,1.5,1.2,1.6,2.1,3.3,4.2,2.4,2.5,1.1,1.6,1.3,1.2,1.0,3.6,7.6,8.9,13.7,6.4,11.1,18.0
TAJIKISTAN,Passenger transport,,,US$ Millions,,,3.4,4.7,8.4,7.5,9.1,13.2,19.5,17.1,139.0,183.0,285.0,232.0,219.0,145.0,146.0,164.0,162.0,165.4,96.0,87.8,56.0
"TANZANIA, UNITED REPUBLIC OF",Tourism expenditure in the country,,,US$ Millions,381.0,626.0,639.0,654.0,762.0,835.0,986.0,1215.0,1293.0,1192.0,1279.0,1383.0,1754.0,1939.0,2047.0,1924.0,2149.0,2265.0,2465.0,2624.5,726.0,1324.0,2544.0
"TANZANIA, UNITED REPUBLIC OF",Travel,,,US$ Millions,377.0,615.0,635.0,647.0,746.0,824.0,950.0,1199.0,1289.0,1160.0,1255.0,1353.0,1713.0,1880.0,2010.0,1902.0,2132.0,2250.0,2449.0,2604.4,715.0,1310.0,2528.0
"TANZANIA, UNITED REPUBLIC OF",Passenger transport,,,US$ Millions,4.0,11.0,4.0,7.0,16.0,11.0,36.0,16.0,4.0,32.0,24.0,30.0,41.0,59.0,37.0,22.0,17.0,15.0,16.0,20.1,11.0,14.0,16.0
THAILAND,Tourism expenditure in the country,,,US$ Millions,9935.0,9378.0,10388.0,10456.0,13054.0,12103.0,16624.0,20625.0,22510.0,19811.0,23796.0,30924.0,34565.0,41765.0,38451.0,44851.0,48459.0,57057.0,61383.0,64371.0,14573.0,5276.0,16492.0
THAILAND,Travel,,,US$ Millions,7483.0,7075.0,7901.0,7856.0,10043.0,9576.0,13401.0,16669.0,18173.0,16056.0,20104.0,27184.0,30654.0,37807.0,34822.0,41246.0,44786.0,52376.0,56366.0,59810.0,13403.0,5134.0,14918.0
THAILAND,Passenger transport,,,US$ Millions,2452.0,2303.0,2487.0,2600.0,3011.0,2527.0,3223.0,3956.0,4337.0,3755.0,3692.0,3740.0,3911.0,3958.0,3629.0,3605.0,3673.0,4681.0,5017.0,4561.0,1170.0,142.0,1574.0
TIMOR-LESTE,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,Travel,,,US$ Millions,,,,,,,20.3,26.0,14.0,16.0,24.0,18.0,21.0,29.0,35.0,51.0,58.0,73.0,78.0,70.0,26.0,12.0,43.0
TIMOR-LESTE,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
TOGO,Tourism expenditure in the country,,,US$ Millions,11.0,14.0,16.0,26.0,25.0,27.0,23.0,38.0,44.0,73.0,105.0,209.0,206.0,233.0,233.0,212.0,223.0,245.0,269.0,264.0,151.0,,
TOGO,Travel,,,US$ Millions,8.0,11.0,13.0,15.0,19.0,20.0,21.0,34.0,40.0,68.0,66.0,98.0,111.0,125.0,125.0,114.0,119.0,138.0,153.0,149.0,77.0,,
TOGO,Passenger transport,,,US$ Millions,3.0,3.0,3.0,11.0,6.0,7.0,2.0,4.0,4.0,5.0,39.0,111.0,95.0,108.0,108.0,98.0,104.0,107.0,116.0,115.0,74.0,,
TONGA,Tourism expenditure in the country,,,US$ Millions,,,,,13.100000000000001,15.0,,15.200000000000001,18.0,18.4,17.3,32.5,40.0,47.0,38.3,46.4,52.699999999999996,48.5,48.1,57.1,47.7,9.129999999999999,9.66
TONGA,Travel,,,US$ Millions,7.0,6.8,5.9,10.3,12.8,14.9,15.7,14.4,17.5,17.9,16.2,31.4,38.2,44.4,36.0,43.3,51.3,48.2,48.0,56.9,47.0,9.1,9.6
TONGA,Passenger transport,,,US$ Millions,,,,,0.3,0.1,,0.8,0.5,0.5,1.1,1.1,1.8,2.6,2.3,3.1,1.4,0.3,0.1,0.2,0.7,0.03,0.06
TRINIDAD AND TOBAGO,Tourism expenditure in the country,,,US$ Millions,371.0,361.0,402.0,437.0,568.0,593.0,517.0,621.0,557.0,548.0,630.0,650.0,852.0,856.0,875.0,809.0,708.0,717.0,541.0,481.0,152.0,116.8,505.6
TRINIDAD AND TOBAGO,Travel,,,US$ Millions,213.0,201.0,242.0,249.0,341.0,453.0,382.0,463.0,397.0,367.0,450.0,472.0,413.0,430.0,447.0,531.0,464.0,453.0,429.0,436.0,144.0,52.5,324.3
TRINIDAD AND TOBAGO,Passenger transport,,,US$ Millions,158.0,160.0,160.0,188.0,227.0,140.0,135.0,158.0,160.0,181.0,180.0,178.0,439.0,426.0,428.0,278.0,244.0,264.0,112.0,45.0,8.0,64.3,181.3
TUNISIA,Tourism expenditure in the country,,,US$ Millions,1977.0,2061.0,1831.0,1935.0,2432.0,2800.0,2999.0,3373.0,3909.0,3524.0,3477.0,2529.0,2931.0,2863.0,3042.0,1869.0,1706.0,1782.0,2632.0,3030.0,1153.0,1462.0,2546.0
TUNISIA,Travel,,,US$ Millions,1682.0,1751.0,1523.0,1583.0,1970.0,2143.0,2275.0,2575.0,2953.0,2773.0,2645.0,1914.0,2227.0,2191.0,2359.0,1381.0,1236.0,1305.0,2053.0,2463.0,998.0,1246.0,2028.0
TUNISIA,Passenger transport,,,US$ Millions,295.0,310.0,308.0,352.0,462.0,657.0,724.0,798.0,956.0,751.0,832.0,615.0,704.0,672.0,683.0,488.0,470.0,477.0,579.0,567.0,155.0,216.0,518.0
TÜRKIYE,Tourism expenditure in the country,,,US$ Millions,,,,,,20760.0,19137.0,21662.0,26446.0,26331.0,26318.0,30302.0,32248.0,38748.0,40859.0,36347.0,26875.0,32483.0,37505.0,45789.0,16719.0,33706.0,57849.0
TÜRKIYE,Travel,,,US$ Millions,7636.0,10067.0,11901.0,13203.0,15888.0,19191.0,17457.0,19430.0,23365.0,22980.0,22585.0,25054.0,26027.0,28761.0,30383.0,27315.0,19113.0,22968.0,25934.0,34305.0,13330.0,26634.0,41176.0
TÜRKIYE,Passenger transport,,,US$ Millions,,,,,,1569.0,1680.0,2232.0,3081.0,3351.0,3733.0,5248.0,6221.0,9987.0,10476.0,9032.0,7762.0,9515.0,11571.0,11484.0,3389.0,7072.0,16673.0
TURKMENISTAN,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,Travel,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
TURKS AND CAICOS ISLANDS,Tourism expenditure in the country,,,US$ Millions,285.0,311.0,292.0,,,,,,,,,,,,,,,,,,,,
TURKS AND CAICOS ISLANDS,Travel,,,US$ Millions,,,,,,,,,,,,,,,584.0,619.0,706.0,571.0,787.0,,,,
TURKS AND CAICOS ISLANDS,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
TUVALU,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,4.8,4.7,6.0,5.8,6.699999999999999,7.0,8.7,2.1,0.99,1.4700000000000002
TUVALU,Travel,,,US$ Millions,,0.6,0.8,0.9,1.3,1.2,1.2,1.5,1.9,1.5,2.4,2.4,2.7,3.6,3.5,5.0,4.5,5.6,5.8,7.6,1.2,0.09,0.8
TUVALU,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,1.2,1.2,1.0,1.3,1.1,1.2,1.1,0.9,0.9,0.67
UGANDA,Tourism expenditure in the country,,,US$ Millions,,187.0,194.0,185.0,268.0,382.0,347.0,402.0,536.0,683.0,802.0,977.0,1157.0,960.0,984.0,1049.0,1118.0,954.0,1522.0,1400.0,519.0,942.0,1030.0
UGANDA,Travel,,,US$ Millions,165.0,165.0,171.0,184.0,267.0,380.0,346.0,398.0,498.0,667.0,784.0,960.0,1135.0,939.0,965.0,1037.0,1102.0,941.0,1506.0,1385.0,504.0,927.0,1014.0
UGANDA,Passenger transport,,,US$ Millions,,22.0,23.0,1.0,1.0,2.0,1.0,4.0,38.0,16.0,18.0,17.0,22.0,21.0,19.0,12.0,16.0,13.0,16.0,15.0,15.0,15.0,16.0
UKRAINE,Tourism expenditure in the country,,,US$ Millions,563.0,759.0,1001.0,1204.0,2931.0,3542.0,4018.0,5320.0,6722.0,4349.0,4696.0,5406.0,5988.0,5931.0,2264.0,1662.0,1723.0,2019.0,2269.0,2595.0,669.0,1387.0,849.0
UKRAINE,Travel,,,US$ Millions,394.0,573.0,788.0,935.0,2560.0,3125.0,3485.0,4597.0,5768.0,3576.0,3788.0,4294.0,4842.0,5083.0,1612.0,1082.0,1078.0,1261.0,1445.0,1620.0,356.0,950.0,774.0
UKRAINE,Passenger transport,,,US$ Millions,169.0,186.0,213.0,269.0,371.0,417.0,533.0,723.0,954.0,773.0,908.0,1112.0,1146.0,848.0,652.0,580.0,645.0,758.0,824.0,975.0,313.0,437.0,75.0
UNITED ARAB EMIRATES,Tourism expenditure in the country,,,US$ Millions,1063.0,1200.0,1332.0,1438.0,1593.0,3218.0,4972.0,6072.0,7162.0,7352.0,8577.0,9204.0,10924.0,12389.0,15221.0,25587.1,28657.4,29705.5,34609.5,38413.299999999996,24615.4,34440.0,
UNITED ARAB EMIRATES,Travel,,,US$ Millions,,,,,,,,,,,,,,,,20469.7,22925.9,23764.4,27687.6,30730.6,19692.3,27552.0,
UNITED ARAB EMIRATES,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,5117.4,5731.5,5941.1,6921.9,7682.7,4923.1,6888.0,
UNITED KINGDOM,Tourism expenditure in the country,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
UNITED KINGDOM,Travel,,,US$ Millions,23569.0,21712.0,23708.0,26057.0,32114.0,34252.0,40160.0,44970.0,41470.0,37072.0,38567.0,42742.0,45398.0,50498.0,56748.0,55839.0,53026.0,54912.0,56043.0,58430.0,26668.0,32959.0,67587.0
UNITED KINGDOM,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES OF AMERICA,Tourism expenditure in the country,,,US$ Millions,118316.0,105454.0,97415.0,94814.0,107210.0,116682.0,121030.0,134800.0,149094.0,137111.0,161821.0,178935.0,195113.0,213105.0,222746.0,230574.0,228549.0,233758.0,241984.0,239065.0,84297.0,84171.0,165461.0
UNITED STATES OF AMERICA,Travel,,,US$ Millions,96871.0,86408.0,79625.0,76981.0,85648.0,93423.0,96149.0,106919.0,117029.0,110754.0,130315.0,142197.0,153921.0,170981.0,180264.0,192602.0,192866.0,196468.0,200722.0,198983.0,72480.0,71412.0,136870.0
UNITED STATES OF AMERICA,Passenger transport,,,US$ Millions,21445.0,19046.0,17790.0,17833.0,21562.0,23259.0,24881.0,27881.0,32065.0,26357.0,31506.0,36738.0,41192.0,42124.0,42482.0,37972.0,35683.0,37290.0,41262.0,40082.0,11817.0,12759.0,28591.0
UNITED STATES VIRGIN ISLANDS,Tourism expenditure in the country,,,US$ Millions,1206.0,1234.0,1195.0,1257.0,1356.0,1432.0,1468.0,1513.0,1157.0,1021.0,1223.0,1122.0,1210.0,1168.0,1319.0,1324.0,1343.0,1202.0,993.0,1031.0,686.0,1004.0,
UNITED STATES VIRGIN ISLANDS,Travel,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES VIRGIN ISLANDS,Passenger transport,,,US$ Millions,,,,,,,,,,,,,,,,,,,,,,,
URUGUAY,Tourism expenditure in the country,,,US$ Millions,827.0,700.0,409.0,419.0,591.0,699.0,711.0,928.0,1195.0,1460.0,1669.0,2401.0,2666.0,2481.0,2341.0,2349.0,2396.0,2924.0,2712.0,2341.0,1085.0,587.0,1838.0
URUGUAY,Travel,,,US$ Millions,713.0,611.0,351.0,345.0,494.0,594.0,598.0,809.0,1051.0,1321.0,1509.0,2203.0,2523.0,2388.0,2229.0,2249.0,2285.0,2823.0,2624.0,2255.0,1058.0,540.0,1753.0
URUGUAY,Passenger transport,,,US$ Millions,114.0,89.0,58.0,74.0,97.0,105.0,113.0,119.0,144.0,139.0,160.0,198.0,143.0,93.0,112.0,100.0,111.0,101.0,88.0,86.0,27.0,47.0,85.0
UZBEKISTAN,Tourism expenditure in the country,,,US$ Millions,63.0,72.0,68.0,48.0,57.0,321.0,371.0,555.0,622.0,597.0,384.5,498.6,457.0,749.0,660.0,694.0,579.0,835.0,1314.0,1711.0,400.0,722.0,1731.0
UZBEKISTAN,Travel,,,US$ Millions,27.0,22.0,22.0,24.0,28.0,125.0,158.0,278.0,277.0,352.0,283.5,352.7,299.0,574.0,501.0,527.0,458.0,689.0,1144.0,1513.0,350.0,596.0,1437.0
