Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
VIET NAM,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VIET NAM,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VIET NAM,hotel_overnights,,Thousands,6307.0,6873.0,,,,,,,,,,,,,,,,,,,,,
YEMEN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
YEMEN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
YEMEN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
YEMEN,hotel_overnights,,Thousands,473.0,224.0,588.0,928.0,1642.0,2017.0,6368.0,10997.0,11891.0,11790.0,16507.0,9284.0,9486.0,10891.0,,4140.0,,,,,,,
ZAMBIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZIMBABWE,Guests,,Thousands,,,,,,,,,,92.0,98.0,115.0,120.0,426.0,437.0,478.0,503.0,563.0,599.0,533.0,148.0,88.0,240.0
ZIMBABWE,Overnights,,Thousands,,,,,224.0,210.0,257.0,288.0,307.0,301.0,288.0,325.0,352.0,1277.0,1310.0,1433.0,1510.0,1688.0,1798.0,1599.0,445.0,265.0,721.0
ZIMBABWE,hotel_guests,,Thousands,,,,,51.0,57.0,67.0,70.0,90.0,66.0,69.0,91.0,86.0,228.0,234.0,256.0,270.0,302.0,322.0,286.0,80.0,48.0,131.0
ZIMBABWE,hotel_overnights,,Thousands,,,,,205.0,171.0,201.0,210.0,254.0,198.0,173.0,226.0,213.0,457.0,469.0,513.0,541.0,604.0,644.0,572.0,159.0,144.0,393.0
