Country,Indicators,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SPAIN,Same-day visitors (excursionists),Thousands,28177.0,26998.0,28983.0,31472.0,33551.0,36649.0,38148.0,40241.0,40478.0,39722.0,41067.0,43010.0,40664.0,42555.0,42206.0,41659.0,40246.0,39849.0,41647.0,42661.0,17477.0,20450.0,33309.0
SPAIN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,3047.0,2924.0,3085.0,3564.0,,479.0,2541.0
SRI LANKA,Total arrivals,Thousands,445.0,397.0,457.0,583.0,681.0,669.0,689.0,592.0,526.0,538.0,766.0,976.0,1133.0,1415.0,1665.0,1993.0,2168.0,2248.0,2521.0,2027.0,540.0,195.0,758.8
SRI LANKA,Overnights visitors (tourists),Thousands,400.0,337.0,393.0,501.0,566.0,549.0,560.0,494.0,438.0,448.0,654.0,856.0,1006.0,1275.0,1527.0,1798.0,2051.0,2116.4,2334.0,1914.0,508.0,194.0,720.0
SRI LANKA,Same-day visitors (excursionists),Thousands,45.0,60.0,64.0,82.0,115.0,120.0,129.0,98.0,88.0,90.0,112.0,120.0,127.0,140.0,138.0,195.0,117.0,131.4,187.0,113.0,32.0,0.6,38.8
SRI LANKA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
STATE OF PALESTINE,Total arrivals,Thousands,1055.0,,,,,,,928.0,1487.0,1740.0,2821.0,2730.0,3051.0,2874.0,2907.0,2054.0,2231.0,3192.0,3429.0,4232.0,1000.0,,
STATE OF PALESTINE,Overnights visitors (tourists),Thousands,310.0,43.0,33.0,37.0,56.0,88.0,123.0,264.0,387.0,396.0,522.0,449.0,490.0,545.0,556.0,432.0,400.0,929.0,985.0,1110.0,170.0,,
STATE OF PALESTINE,Same-day visitors (excursionists),Thousands,,,,,,,,664.0,1100.0,1344.0,2299.0,2281.0,2561.0,2329.0,2351.0,1622.0,1831.0,2263.0,2444.0,3122.0,830.0,,
STATE OF PALESTINE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,Overnights visitors (tourists),Thousands,38.0,50.0,52.0,52.0,61.0,246.0,328.0,436.0,440.0,420.0,495.0,536.0,575.0,591.0,684.0,741.0,800.0,813.0,836.0,,,,
SUDAN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,Total arrivals,Thousands,72.0,68.0,,100.0,,,154.0,167.0,151.0,151.0,206.0,221.0,240.0,250.0,253.0,229.0,257.0,279.0,,,,,
SURINAME,Overnights visitors (tourists),Thousands,57.0,54.0,60.0,82.0,138.0,161.0,154.0,167.0,151.0,151.0,205.0,220.0,240.0,249.0,252.0,228.0,256.0,278.0,,,,,
SURINAME,Same-day visitors (excursionists),Thousands,15.0,14.0,,17.0,,,0.3,0.4,0.3,0.3,0.5,0.3,0.3,0.7,0.8,0.8,0.9,0.9,,,,,
SURINAME,"of which, cruise passengers",Thousands,15.0,14.0,,17.0,,,,,,,,,,,,,,,,,,,
SWEDEN,Total arrivals,Thousands,,7432.0,7457.0,7627.0,,,,,,,,19405.0,20011.0,18803.0,19945.0,,,,,,,,
SWEDEN,Overnights visitors (tourists),Thousands,3828.0,4108.0,4276.0,4268.0,4676.0,4883.0,4729.0,5224.0,4555.0,4899.0,5183.0,11567.0,12372.0,10980.0,10522.0,6482.0,6782.0,7054.0,7440.0,7616.0,1957.0,2990.0,6629.0
SWEDEN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,7838.0,7639.0,7823.0,9423.0,,,,,,,,
SWEDEN,"of which, cruise passengers",Thousands,,,,,,,,,,,,223.0,335.0,443.0,467.0,,,,,,,,
SWITZERLAND,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SWITZERLAND,Overnights visitors (tourists),Thousands,7821.0,7455.0,6868.0,6530.0,,7229.0,7863.0,8448.0,8608.0,8294.0,8628.0,8534.0,8566.0,8967.0,9158.0,9305.0,10402.0,11133.0,11715.0,11818.0,3690.0,4390.0,9159.5
SWITZERLAND,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SWITZERLAND,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,Total arrivals,Thousands,3412.0,3671.0,4678.0,4837.0,6334.0,5859.0,5682.0,5434.0,6951.0,7721.0,10970.0,6476.0,,,,,1043.0,1291.0,1802.0,2424.0,479.0,661.0,
SYRIAN ARAB REPUBLIC,Overnights visitors (tourists),Thousands,2100.0,2192.0,2661.0,2598.0,3399.0,3571.0,4231.0,4158.0,5430.0,6092.0,8546.0,5070.0,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,Same-day visitors (excursionists),Thousands,1312.0,1479.0,2017.0,2239.0,2935.0,2288.0,1451.0,1276.0,1521.0,1629.0,2424.0,1406.0,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,"of which, cruise passengers",Thousands,9.0,,,,,,,,,,,,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,Total arrivals,Thousands,2624.0,2831.0,2978.0,2248.0,2950.0,3378.0,3520.0,3716.0,3845.0,4395.0,5567.0,6087.0,7311.0,8016.0,9910.0,10440.0,10690.0,10740.0,11067.0,11864.0,1378.0,140.0,896.0
TAIWAN PROVINCE OF CHINA,Overnights visitors (tourists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,Total arrivals,Thousands,7.7,5.2,,,,,,,325.0,207.0,160.0,183.0,244.0,208.0,213.0,414.0,344.0,431.0,1035.0,1257.0,351.0,296.0,
TAJIKISTAN,Overnights visitors (tourists),Thousands,3.8,3.5,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,Same-day visitors (excursionists),Thousands,3.9,1.7,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
"TANZANIA, UNITED REPUBLIC OF",Total arrivals,Thousands,501.0,525.0,575.0,576.0,583.0,613.0,644.0,719.0,770.0,714.0,783.0,868.0,1077.0,1096.0,1140.0,1137.0,1284.0,1327.0,1506.0,1527.0,621.0,1027.0,
"TANZANIA, UNITED REPUBLIC OF",Overnights visitors (tourists),Thousands,459.0,501.0,550.0,552.0,566.0,590.0,622.0,692.0,750.0,695.0,754.0,843.0,1043.0,1063.0,1113.0,1104.0,1233.0,1275.0,1378.0,1443.0,592.0,922.7,1455.0
"TANZANIA, UNITED REPUBLIC OF",Same-day visitors (excursionists),Thousands,42.0,24.0,25.0,24.0,17.0,23.0,22.0,27.0,20.0,19.0,29.0,25.0,34.0,33.0,27.0,33.0,51.0,52.0,128.0,84.0,29.0,104.3,
"TANZANIA, UNITED REPUBLIC OF","of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
THAILAND,Total arrivals,Thousands,10096.0,10751.0,,,,,,,,,,,,,,,,,,,,,
THAILAND,Overnights visitors (tourists),Thousands,9579.0,10133.0,10873.0,10082.0,11737.0,11567.0,13822.0,14464.0,14584.0,14150.0,15936.0,19230.0,22354.0,26547.0,24810.0,29923.0,32530.0,35592.0,38178.0,39916.0,6725.0,511.0,
THAILAND,Same-day visitors (excursionists),Thousands,517.0,618.0,,,,,,,,,,,,,,,,,,,,,
THAILAND,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,Overnights visitors (tourists),Thousands,,,,,,,14.0,22.0,36.0,44.0,40.0,51.0,58.0,79.0,60.0,61.6,65.6,73.9,74.6,80.8,17.9,5.5,
TIMOR-LESTE,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
TOGO,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TOGO,Overnights visitors (tourists),Thousands,60.0,57.0,58.0,61.0,83.0,81.0,94.0,86.0,74.0,150.0,202.0,300.0,235.0,327.0,282.0,273.0,338.0,514.0,573.0,876.0,482.0,,
TOGO,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,2.0,0.86,1.0,1.0,1.0,,,,,
TOGO,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
TONGA,Total arrivals,Thousands,43.0,38.0,45.0,51.0,51.0,60.0,54.0,65.0,65.0,74.7,65.0,68.4,57.2,59.7,65.8,72.6,86.7,86.6,77.3,94.0,11.5,0.2,22.3
TONGA,Overnights visitors (tourists),Thousands,35.0,32.0,37.0,40.0,41.0,42.0,39.0,46.0,50.0,45.7,47.1,46.0,47.4,48.2,50.4,53.8,59.1,62.5,54.0,67.3,9.0,0.2,18.4
TONGA,Same-day visitors (excursionists),Thousands,8.0,6.0,8.0,11.0,10.0,18.0,15.0,19.0,15.0,29.0,17.9,22.4,9.8,11.5,15.4,18.8,27.5,24.1,23.3,26.7,2.5,,3.9
TONGA,"of which, cruise passengers",Thousands,8.0,6.0,8.0,11.0,10.0,18.0,15.0,19.0,15.0,29.0,17.9,22.4,9.8,11.5,15.4,18.8,27.5,24.1,23.3,26.7,2.5,,3.9
TRINIDAD AND TOBAGO,Total arrivals,Thousands,503.0,468.0,451.0,474.0,501.0,529.0,534.0,531.0,482.0,534.0,490.0,491.0,504.0,467.0,458.6,521.7,498.3,469.8,507.8,481.5,141.1,41.1,253.3
TRINIDAD AND TOBAGO,Overnights visitors (tourists),Thousands,399.0,383.0,384.0,409.0,443.0,463.0,461.0,449.0,437.0,419.0,388.0,431.0,455.0,434.0,412.8,439.8,410.0,394.7,375.5,388.6,95.3,40.6,226.5
TRINIDAD AND TOBAGO,Same-day visitors (excursionists),Thousands,104.0,85.0,67.0,65.0,58.0,66.0,73.0,82.0,45.0,115.0,102.0,60.0,49.0,33.0,45.8,82.0,88.3,75.2,132.3,93.0,45.8,0.5,26.8
TRINIDAD AND TOBAGO,"of which, cruise passengers",Thousands,104.0,85.0,67.0,65.0,58.0,66.0,73.0,82.0,45.0,115.0,102.0,60.0,49.0,33.0,43.0,79.6,83.0,70.1,125.6,91.4,45.6,,25.9
TUNISIA,Total arrivals,Thousands,5244.0,5663.0,5322.0,5492.0,6419.0,6975.0,7176.0,7512.0,7750.0,8507.0,8640.0,6038.0,,,,,,,,,,,
TUNISIA,Overnights visitors (tourists),Thousands,5058.0,5387.0,5064.0,5114.0,5998.0,6378.0,6550.0,6762.0,7050.0,7797.0,7828.0,5746.0,6999.0,7352.0,7163.0,5359.0,5724.0,7052.0,8299.0,9429.0,2012.0,2475.0,6441.0
TUNISIA,Same-day visitors (excursionists),Thousands,186.0,276.0,258.0,378.0,421.0,597.0,626.0,750.0,700.0,710.0,812.0,292.0,,,,,,,,,,,
TUNISIA,"of which, cruise passengers",Thousands,186.0,276.0,258.0,378.0,421.0,597.0,626.0,750.0,700.0,710.0,812.0,292.0,,,,,,,,,,,
TÜRKIYE,Total arrivals,Thousands,10428.0,11619.0,13256.0,14030.0,17517.0,21125.0,19820.0,27215.0,31138.0,31760.0,32997.0,36769.0,37715.0,39861.0,41627.0,41114.0,30907.0,37970.0,46113.0,51747.0,15971.0,30039.0,51388.0
TÜRKIYE,Overnights visitors (tourists),Thousands,9586.0,10783.0,12790.0,13341.0,16826.0,20273.0,18916.0,26122.0,29792.0,30187.0,31364.0,34654.0,35698.0,37795.0,39811.0,39478.0,30289.0,37601.0,45768.0,51192.0,15894.0,29925.0,50453.0
TÜRKIYE,Same-day visitors (excursionists),Thousands,842.0,836.0,466.0,689.0,691.0,852.0,903.0,1093.0,1346.0,1573.0,1633.0,2115.0,2017.0,2066.0,1816.0,1636.0,618.0,369.0,345.0,555.0,77.0,114.0,935.0
TÜRKIYE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,Overnights visitors (tourists),Thousands,3.4,5.2,10.8,8.2,14.8,11.6,5.6,8.2,,,,,,,,,,,,,,,
TURKMENISTAN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKS AND CAICOS ISLANDS,Total arrivals,Thousands,,,,,,,,,757.0,865.0,899.0,1010.0,968.0,1069.0,1330.0,1316.0,1296.0,1243.0,1463.0,1599.0,370.4,432.0,
TURKS AND CAICOS ISLANDS,Overnights visitors (tourists),Thousands,152.0,166.0,155.0,164.0,173.0,176.0,248.0,265.0,352.0,351.0,281.0,354.0,291.7,290.6,358.0,386.0,449.0,416.4,441.0,487.0,164.5,405.0,
TURKS AND CAICOS ISLANDS,Same-day visitors (excursionists),Thousands,,,,,,,,,405.0,514.0,618.0,655.6,676.6,779.0,972.0,930.0,847.0,827.0,1022.0,1112.0,205.9,27.0,
TURKS AND CAICOS ISLANDS,"of which, cruise passengers",Thousands,,,,,,,,,405.0,514.0,618.0,655.5,676.6,779.0,972.0,930.0,847.0,827.0,1022.0,1112.0,205.9,27.0,
TUVALU,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUVALU,Overnights visitors (tourists),Thousands,1.1,1.1,1.3,1.4,1.3,1.1,1.1,1.1,1.7,1.6,1.7,1.2,1.1,1.3,1.4,2.4,2.5,2.5,3.1,3.7,0.6,0.04,0.244
TUVALU,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUVALU,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
UGANDA,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UGANDA,Overnights visitors (tourists),Thousands,193.0,205.0,254.0,305.0,512.0,468.0,539.0,642.0,844.0,807.0,946.0,1151.0,1197.0,1206.0,1266.0,1303.0,1323.0,1402.0,1506.0,1543.0,473.0,513.0,815.0
UGANDA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
UGANDA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
UKRAINE,Total arrivals,Thousands,11691.0,11877.0,12793.0,15161.0,18583.0,20489.0,21714.0,26162.0,28827.0,24033.0,24114.0,24535.0,25061.0,26025.0,13227.0,13025.0,13734.0,14579.0,14342.0,13710.0,3382.0,4272.0,2307.0
UKRAINE,Overnights visitors (tourists),Thousands,6431.0,9174.0,10517.0,12514.0,15629.0,17631.0,18936.0,23122.0,25449.0,20798.0,21203.0,21415.0,23013.0,24671.0,12712.0,12428.0,13333.0,14230.0,14104.0,13438.0,3141.0,3973.0,2173.0
UKRAINE,Same-day visitors (excursionists),Thousands,5260.0,2703.0,2276.0,2647.0,2954.0,2858.0,2778.0,3040.0,3378.0,3235.0,2911.0,3120.0,2048.0,1354.0,516.0,597.0,401.0,349.0,238.0,273.0,241.0,299.0,134.0
UKRAINE,"of which, cruise passengers",Thousands,68.0,58.0,61.0,91.0,36.0,35.0,38.0,,,,,,,,,,,,,,,,
UNITED ARAB EMIRATES,Total arrivals,Thousands,,,,,,,,,,,,,,,,19313.0,20894.0,21805.0,23092.0,25282.0,8084.0,12784.0,
UNITED ARAB EMIRATES,Overnights visitors (tourists),Thousands,3907.0,4134.0,5445.0,5871.0,6195.0,7126.0,,,,,,,,,16232.0,16842.0,18143.0,19168.0,20214.0,21561.0,7165.0,11479.0,
UNITED ARAB EMIRATES,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,2471.0,2751.0,2637.0,2878.0,3721.0,919.0,1305.0,
UNITED ARAB EMIRATES,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,58.0,54.0,50.0,50.0,48.0,40.0,26.0,
UNITED KINGDOM,Total arrivals,Thousands,25209.0,22835.0,24180.0,24715.0,27755.0,29970.0,32713.0,32778.0,31888.0,31072.0,30398.0,31886.0,32221.0,33567.0,35337.0,36792.0,39129.0,41080.0,40283.0,40857.0,11101.0,6384.0,31244.0
UNITED KINGDOM,Overnights visitors (tourists),Thousands,23212.0,20982.0,22307.0,22787.0,25678.0,28039.0,30654.0,30870.0,30142.0,29357.0,28911.0,30384.0,30411.0,31946.0,33604.0,35149.0,37358.0,39543.0,38664.0,39418.0,10714.0,6287.0,30741.0
UNITED KINGDOM,Same-day visitors (excursionists),Thousands,1997.0,1853.0,1873.0,1928.0,2077.0,1931.0,2059.0,1908.0,1746.0,1715.0,1487.0,1502.0,1810.0,1621.0,1733.0,1643.0,1771.0,1538.0,1619.0,1439.0,387.0,97.0,503.0
UNITED KINGDOM,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES OF AMERICA,Total arrivals,Thousands,78343.0,70975.0,64434.0,62082.0,67606.0,71484.0,183178.0,175299.0,175703.0,160508.0,162275.0,147271.416,171629.897,179309.907,178311.354,176864.526,175261.488,174291.74599999998,169324.918,165478.0,44792.0,66594.0,
UNITED STATES OF AMERICA,Overnights visitors (tourists),Thousands,51238.0,46927.0,43581.0,41218.0,46086.0,49206.0,50977.0,56135.0,58007.0,55103.0,60010.0,63477.416,66966.897,71642.907,75379.354,77773.526,76407.488,77186.746,79745.918,79442.0,19212.0,22280.0,50870.0
UNITED STATES OF AMERICA,Same-day visitors (excursionists),Thousands,27105.0,24048.0,20853.0,20864.0,21520.0,22278.0,132201.0,119164.0,117696.0,105405.0,102265.0,83794.0,104663.0,107667.0,102932.0,99091.0,98854.0,97105.0,89579.0,86036.0,25580.0,44493.3,
UNITED STATES OF AMERICA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES VIRGIN ISLANDS,Total arrivals,Thousands,2396.0,2497.0,2337.0,2395.0,2620.0,2602.0,2571.0,2606.0,2435.0,2245.0,2531.0,2686.0,2640.0,2702.0,2814.0,2643.0,2574.0,1954.0,1922.0,2074.0,862.0,1072.4,
UNITED STATES VIRGIN ISLANDS,Overnights visitors (tourists),Thousands,546.0,527.0,520.0,538.0,563.0,594.0,571.0,587.0,574.0,563.0,572.0,567.0,619.0,590.0,615.0,642.0,667.0,535.0,381.0,514.0,302.7,684.8,
UNITED STATES VIRGIN ISLANDS,Same-day visitors (excursionists),Thousands,1850.0,1970.0,1817.0,1857.0,2057.0,2009.0,2000.0,2019.0,1861.0,1682.0,1959.0,2119.0,2021.0,2111.0,2199.0,2001.0,1906.0,1419.0,1541.0,1560.0,558.5,387.6,
UNITED STATES VIRGIN ISLANDS,"of which, cruise passengers",Thousands,1768.0,1891.0,1739.0,1774.0,1965.0,1913.0,1903.0,1918.0,1757.0,1582.0,1859.0,2009.0,1904.0,1999.0,2084.0,1879.0,1777.0,1304.0,1431.0,1433.0,442.0,245.7,
URUGUAY,Total arrivals,Thousands,2236.0,2136.0,1354.0,1508.0,1871.0,1917.0,1824.0,1815.0,2255.0,2303.0,2708.0,3244.0,3155.0,3242.0,3195.0,3286.0,3632.0,4219.0,3954.0,3480.0,,234.0,
URUGUAY,Overnights visitors (tourists),Thousands,1968.0,1892.0,1258.0,1420.0,1756.0,1808.0,1749.0,1753.0,1938.0,2055.0,2353.0,2857.0,2695.0,2683.0,2682.0,2773.0,3037.0,3674.0,3469.0,3059.0,,,
URUGUAY,Same-day visitors (excursionists),Thousands,268.0,245.0,95.0,88.0,115.0,109.0,75.0,62.0,317.0,248.0,355.0,387.0,460.0,559.0,513.0,513.0,595.0,545.0,485.0,421.0,,,
URUGUAY,"of which, cruise passengers",Thousands,,64.0,,,,,,,257.0,206.0,300.0,284.0,319.0,428.0,385.0,321.0,305.0,278.0,242.0,260.0,,,
UZBEKISTAN,Total arrivals,Thousands,302.0,345.0,332.0,231.0,262.0,242.0,560.0,903.0,1069.0,1215.0,975.0,1393.0,1895.0,1969.0,1862.0,1918.0,2027.0,2690.0,5346.0,6749.0,1504.0,1881.0,5233.0
UZBEKISTAN,Overnights visitors (tourists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
UZBEKISTAN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
UZBEKISTAN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
VANUATU,Total arrivals,Thousands,106.0,106.0,99.0,102.0,99.0,126.0,154.0,167.0,196.6,225.5,237.7,248.9,321.0,357.0,329.0,287.0,351.6,332.7,350.2,256.0,82.4,,65.0
VANUATU,Overnights visitors (tourists),Thousands,58.0,53.0,49.0,50.0,61.0,62.0,68.0,81.0,90.5,100.7,97.2,94.0,108.2,110.0,109.0,90.0,95.1,109.2,115.6,120.6,22.0,,30.0
VANUATU,Same-day visitors (excursionists),Thousands,48.0,53.0,50.0,52.0,38.0,64.0,86.0,86.0,106.1,124.8,140.5,154.9,213.0,247.0,220.0,197.0,256.48,223.6,234.6,135.4,60.4,,35.0
VANUATU,"of which, cruise passengers",Thousands,48.0,53.0,50.0,52.0,38.0,64.0,86.0,86.0,106.1,124.8,140.5,154.9,213.0,247.0,220.0,197.0,256.48,223.6,234.6,135.4,60.4,,35.0
"VENEZUELA, BOLIVARIAN REPUBLIC OF",Total arrivals,Thousands,602.0,792.0,590.0,435.0,618.0,846.0,883.0,898.0,702.0,567.0,535.0,625.0,1061.0,1085.0,967.0,882.0,681.0,429.0,,,,,
"VENEZUELA, BOLIVARIAN REPUBLIC OF",Overnights visitors (tourists),Thousands,469.0,584.0,432.0,337.0,486.0,706.0,748.0,756.0,699.0,562.0,526.0,595.0,988.0,986.0,857.0,789.0,601.0,427.0,,,,,
"VENEZUELA, BOLIVARIAN REPUBLIC OF",Same-day visitors (excursionists),Thousands,133.0,208.0,158.0,98.0,132.0,140.0,135.0,142.0,3.0,5.0,9.0,30.0,73.0,99.0,110.0,93.0,80.0,2.0,,,,,
"VENEZUELA, BOLIVARIAN REPUBLIC OF","of which, cruise passengers",Thousands,133.0,208.0,158.0,98.0,132.0,140.0,135.0,142.0,3.0,5.0,9.0,30.0,73.0,99.0,110.0,93.0,80.0,2.0,,,,,
VIET NAM,Total arrivals,Thousands,2140.0,2330.0,2628.0,2429.0,2928.0,3477.0,3583.0,4229.0,4236.0,3747.0,5050.0,6014.0,6848.0,7572.0,7874.0,7944.0,10013.0,12922.0,15498.0,18009.0,3837.0,157.0,3661.0
VIET NAM,Overnights visitors (tourists),Thousands,1383.0,1599.0,,,,,,,,,,,,7201.0,7488.0,7555.0,,,,,,,
VIET NAM,Same-day visitors (excursionists),Thousands,757.0,731.0,309.0,241.0,263.0,200.0,224.0,225.0,152.0,66.0,50.0,46.0,,371.0,386.0,389.0,,,,,,,
VIET NAM,"of which, cruise passengers",Thousands,256.0,285.0,309.0,241.0,263.0,200.0,224.0,225.0,152.0,66.0,50.0,46.0,286.0,193.0,48.0,170.0,285.0,259.0,215.0,264.0,114.0,,
YEMEN,Total arrivals,Thousands,,,,,,,,,,,1035.0,1175.0,1282.0,1323.0,1218.0,398.0,,,,,,,
YEMEN,Overnights visitors (tourists),Thousands,73.0,76.0,98.0,155.0,274.0,336.0,1061.0,948.0,1023.0,1028.0,1025.0,829.0,874.0,990.0,1017.5,366.7,,,,,,,
YEMEN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,10.0,346.0,408.0,333.0,200.0,31.8,,,,,,,
YEMEN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,Overnights visitors (tourists),Thousands,457.0,492.0,565.0,413.0,515.0,669.0,757.0,897.0,812.0,710.0,815.0,920.0,859.0,915.0,947.0,932.0,956.0,1009.0,1072.0,1266.0,502.0,554.0,
ZAMBIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZIMBABWE,Total arrivals,Thousands,1967.0,2217.0,2041.0,2256.0,1854.0,1559.0,2287.0,2506.0,1956.0,2017.0,2239.0,2423.0,1794.0,1833.0,1880.0,2057.0,2168.0,2423.0,2580.0,2294.0,639.0,381.0,1044.0
ZIMBABWE,Overnights visitors (tourists),Thousands,1868.0,2068.0,,,,,,,,,,,,,,,,,,,,,
ZIMBABWE,Same-day visitors (excursionists),Thousands,99.0,149.0,,,,,,,,,,,,,,,,,,,,,
ZIMBABWE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
