Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
LESOTHO,Land,,Thousands,293.0,286.0,279.0,318.0,294.0,293.0,344.0,285.0,278.0,330.0,413.0,386.0,412.0,419.0,1079.0,1070.0,1182.6,1125.1,1153.4,1126.9,,276.5,
LIBERIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBYA,Total,,Thousands,963.0,953.0,858.0,952.0,,,,,,,,,,,,,,,,,,,
LIBYA,Air,,Thousands,,343.0,309.0,342.0,,,,,,,,,,,,,,,,,,,
LIBYA,Water,,Thousands,38.0,20.0,18.0,19.0,,,,,,,,,,,,,,,,,,,
LIBYA,Land,,Thousands,925.0,590.0,531.0,591.0,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LITHUANIA,Total,,Thousands,1083.0,1270.0,1428.0,1491.0,1801.0,2000.0,2180.0,1486.0,1611.0,1341.0,1507.0,1775.0,1900.0,2012.0,2062.0,2072.0,2296.0,2523.4,2824.9,2874.5,936.6999999999999,947.7,2168.7
LITHUANIA,Air,,Thousands,149.0,148.0,161.0,185.0,199.0,320.0,400.0,517.0,579.0,422.0,510.0,605.0,655.0,704.0,736.0,785.0,908.0,1044.1,1233.9,1325.7,345.9,436.8,1023.0
LITHUANIA,Water,,Thousands,58.0,40.0,38.0,55.0,66.0,95.0,170.0,41.0,39.0,38.0,49.0,26.0,33.0,31.0,29.0,31.0,34.0,39.7,48.9,26.9,57.1,18.4,26.9
LITHUANIA,Land,,Thousands,876.0,1082.0,1229.0,1251.0,1536.0,1585.0,1610.0,928.0,993.0,881.0,948.0,1144.0,1212.0,1277.0,1297.0,1256.0,1354.0,1439.6000000000001,1542.1,1521.9,533.6999999999999,492.50000000000006,1118.8
LUXEMBOURG,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LUXEMBOURG,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LUXEMBOURG,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LUXEMBOURG,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MACAO, CHINA",Total,,Thousands,9162.212,10278.973000000002,11530.841,11887.876,16672.556,18711.187,21998.122,27003.37,22933.185,21752.751,24965.411,28002.279000000002,28082.292,29324.822,31525.631999999998,30714.627999999997,30950.336,32610.506,35803.663,39406.181,5896.848,7705.942999999999,5700.339
"MACAO, CHINA",Air,,Thousands,834.203,861.795,905.387,654.603,861.783,1040.101,1236.178,1473.754,1665.227,1619.099,1634.062,1681.68,1767.771,1949.73,2055.199,2089.774,2413.317,2744.635,3295.8,3847.376,436.936,501.387,241.186
"MACAO, CHINA",Water,,Thousands,5190.517,5267.734,5700.711,5174.587,6304.563,6719.895,7655.855,8980.381,9173.206,8684.809,10244.087,11020.999,11484.84,11557.593,12080.543,11413.908,10777.447,11236.083,10355.396,6267.619,426.298,200.821,166.045
"MACAO, CHINA",Land,,Thousands,3137.492,4149.444,4924.743,6058.686,9506.21,10951.191,13106.089,16549.235,12094.752,11448.843,13087.262,15299.6,14829.681,15817.499,17389.89,17210.946,17759.572,18629.788,22152.467,29291.186,5033.614,7003.735,5293.108
MADAGASCAR,Total,,Thousands,160.0,170.0,62.0,139.0,229.0,277.0,312.0,344.0,375.0,163.0,196.0,225.0,256.0,196.0,222.0,282.0,333.0,285.0,360.0,486.0,87.1,7.8,
MADAGASCAR,Air,,Thousands,160.0,170.0,62.0,139.0,229.0,277.0,312.0,344.0,375.0,163.0,196.0,225.0,256.0,196.0,222.0,244.0,293.0,255.0,291.0,384.0,68.3,7.8,
MADAGASCAR,Water,,Thousands,,,,,,,,,,,,,,,,38.0,40.0,30.0,69.0,102.0,18.8,,
MADAGASCAR,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALAWI,Total,,Thousands,228.0,266.0,383.0,424.0,427.0,438.0,638.0,735.0,742.0,755.0,746.0,767.0,770.4,795.0999999999999,819.1,804.9000000000001,849.3,837.3,871.2,978.3,198.9,432.0,
MALAWI,Air,,Thousands,74.0,84.0,94.0,114.0,114.0,106.0,201.0,232.0,227.0,251.0,224.0,227.0,198.5,219.8,230.4,220.6,233.2,129.2,134.4,347.3,38.6,136.1,
MALAWI,Water,,Thousands,,,,,3.0,7.0,5.0,9.0,15.0,21.0,4.0,4.0,3.1,9.1,4.7,2.0,2.3,1.2,1.3,1.0,0.8,0.4,
MALAWI,Land,,Thousands,154.0,182.0,289.0,310.0,310.0,325.0,432.0,494.0,500.0,483.0,518.0,536.0,568.8,566.1999999999999,584.0,582.3000000000001,613.8,706.9,735.5,630.0,159.5,295.5,
MALAYSIA,Total,,Thousands,9609.0,12062.0,12644.0,10085.0,14651.0,15420.0,16236.0,19217.0,19762.0,,,,,25715.3,27437.300000000003,25721.2,26757.0,25948.4,25832.300000000003,26100.7,4333.0,134.7,
MALAYSIA,Air,,Thousands,3265.0,2827.0,2434.0,1810.0,1988.0,2846.0,3348.0,4032.0,4883.0,,,,,7095.7,7789.0,7450.4,6192.0,6606.3,8965.4,9613.9,1648.0,69.3,
MALAYSIA,Water,,Thousands,371.0,420.0,245.0,265.0,330.0,449.0,523.0,1005.0,832.0,,,,,737.6,836.6,971.4,1368.0,1059.8,1179.5,1289.2,313.0,1.6,
MALAYSIA,Land,,Thousands,5973.0,8815.0,9965.0,8010.0,12333.0,12125.0,12365.0,14180.0,14047.0,,,,,17882.0,18811.7,17299.4,19197.0,18282.3,15687.400000000001,15197.6,2372.0,63.8,
MALDIVES,Total,,Thousands,467.0,461.0,485.0,564.0,617.0,395.0,602.0,676.0,683.0,656.0,792.0,931.0,958.0,1125.0,1205.0,1234.0,1286.0,1390.0,1484.0,1703.0,555.0,1322.0,1675.0
MALDIVES,Air,,Thousands,467.0,461.0,485.0,564.0,617.0,395.0,602.0,676.0,683.0,656.0,792.0,931.0,958.0,1125.0,1205.0,1234.0,1286.0,1390.0,1484.0,1703.0,555.0,1322.0,1675.0
MALDIVES,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALDIVES,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALI,Total,,Thousands,86.0,89.0,96.0,110.0,113.0,143.0,153.0,164.0,,160.0,169.0,160.0,134.0,142.0,168.0,159.1,173.2,193.0,203.0,217.0,75.0,168.0,
MALI,Air,,Thousands,86.0,89.0,96.0,110.0,113.0,143.0,153.0,164.0,,116.0,129.0,130.0,101.0,121.0,152.0,159.0,173.2,193.0,203.0,217.0,75.0,168.0,
MALI,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALI,Land,,Thousands,,,,,,,,,,44.0,40.0,30.0,33.0,21.0,16.0,0.1,,,,,,,
MALTA,Total,,Thousands,1216.0,1180.0,1133.0,1126.0,1156.0,1171.0,1124.0,1244.0,1291.0,1182.0,1339.0,1415.0,1443.0,1582.0,1689.8,1782.7,1966.0,2273.7999999999997,2599.0,2753.0,658.6,968.0,2286.6
MALTA,Air,,Thousands,1177.0,1145.0,1098.0,1097.0,1127.0,1151.0,1104.0,1224.0,1270.0,1166.0,1309.0,1375.0,1401.0,1539.0,1641.3,1737.7,1918.0,2226.6,2552.0,2702.0,640.0,944.0,2231.5
MALTA,Water,,Thousands,39.0,35.0,35.0,29.0,29.0,20.0,20.0,20.0,21.0,16.0,30.0,40.0,42.0,43.0,48.5,45.0,48.0,47.2,47.0,51.0,18.6,24.0,55.1
MALTA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MARSHALL ISLANDS,Total,,Thousands,5.2,5.4,6.0,7.2,9.0,9.2,5.8,7.2,6.0,5.4,4.6,4.6,4.6,,4.9,6.3,5.4,6.0,6.8,6.1,1.2,0.035,
MARSHALL ISLANDS,Air,,Thousands,5.2,5.4,6.0,7.2,7.0,7.5,5.8,7.2,6.0,4.9,4.6,4.6,4.6,,4.9,6.3,5.4,6.0,6.8,6.1,1.2,0.035,
MARSHALL ISLANDS,Water,,Thousands,,,,,2.0,1.7,,,,0.5,,,,,,,,,,,,,
MARSHALL ISLANDS,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,Total,,Thousands,526.0,460.0,447.0,454.0,471.0,484.0,503.0,501.0,481.0,442.0,478.0,496.0,488.0,490.0,489.5,487.3,519.3,535.7,537.0,556.3000000000001,312.3,291.0,556.1
MARTINIQUE,Air,,Thousands,475.0,419.0,393.0,384.0,404.0,439.0,465.0,469.0,457.0,418.0,451.0,475.0,462.0,476.0,473.1,461.8,495.9,519.5,515.0,517.2,300.2,282.1,522.1
MARTINIQUE,Water,,Thousands,51.0,41.0,54.0,70.0,67.0,45.0,38.0,32.0,24.0,24.0,27.0,21.0,26.0,14.0,16.4,25.5,23.4,16.2,22.0,39.1,12.1,8.9,34.0
MARTINIQUE,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITIUS,Total,,Thousands,656.0,660.0,682.0,702.0,719.0,761.0,788.0,907.0,930.0,871.0,935.0,965.0,965.4,993.0,1038.0,1151.0,1275.0,1341.8999999999999,1399.4,1383.4,309.0,179.7,997.3000000000001
MAURITIUS,Air,,Thousands,646.0,650.0,668.0,690.0,708.0,748.0,775.0,895.0,914.0,848.0,911.0,940.0,948.5,980.0,1035.0,1132.0,1247.0,1312.3,1359.7,1338.2,279.3,178.7,990.1
MAURITIUS,Water,,Thousands,10.0,10.0,14.0,12.0,11.0,13.0,13.0,12.0,16.0,23.0,24.0,25.0,16.9,13.0,3.0,19.0,28.0,29.6,39.7,45.2,29.7,1.0,7.2
MAURITIUS,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MEXICO,Total,,Thousands,20641.0,19810.0,19667.0,18665.0,20618.0,21915.0,21352.0,21606.0,22931.0,21346.0,23290.0,23403.0,23403.0,24150.6,29346.0,32093.0,35079.0,39291.0,41312.7,45024.4,24283.5,31860.4,38325.5
MEXICO,Air,,Thousands,7973.0,7662.0,7334.0,7696.0,8870.0,9936.0,10153.0,10617.0,11007.0,8675.0,10619.0,10844.0,11361.0,12221.3,13463.0,15248.0,16878.0,18548.0,19368.0,19634.9,8337.6,14602.1,21329.1
MEXICO,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MEXICO,Land,,Thousands,12668.0,12148.0,12333.0,10969.0,11748.0,11979.0,11199.0,10989.0,11924.0,12671.0,12671.0,12559.0,12042.0,11929.3,15883.0,16845.0,18201.0,20743.0,21944.7,25389.5,15945.9,17258.3,16996.4
"MICRONESIA, FEDERATED STATES OF",Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONACO,Total,,Thousands,,270.0,262.0,235.0,250.0,286.0,313.0,328.0,,,,,,,,,,,,,,,
MONACO,Air,,Thousands,,169.0,169.0,151.0,168.0,196.0,222.0,230.0,,,,,,,,,,,,,,,
MONACO,Water,,Thousands,,101.0,93.0,84.0,82.0,90.0,91.0,98.0,,,,,,,,,,,,,,,
MONACO,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Total,,Thousands,,9.8,9.8,8.4,10.1,9.7,8.0,7.8,7.3999999999999995,6.3,6.0,5.3999999999999995,7.3,7.2,8.8,8.899999999999999,8.7,9.5,10.2,10.4,4.5,1.6,
MONTSERRAT,Air,,Thousands,,1.8,1.9,1.3,1.6,5.6,7.9,7.7,6.8,5.6,5.1,4.1,4.1,4.5,4.1,4.1,6.0,4.1,4.4,4.0,1.9,1.6,
MONTSERRAT,Water,,Thousands,,8.0,7.9,7.1,8.5,4.1,0.1,0.1,0.6,0.7,0.9,1.3,3.2,2.7,4.7,4.8,2.7,5.4,5.8,6.4,2.6,,
MONTSERRAT,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MOROCCO,Total,,Thousands,4278.0,4380.0,4453.0,4761.0,5477.0,5844.0,6558.0,7408.0,7879.0,8341.0,9289.0,9342.0,9375.0,10046.2,10283.0,10176.8,10331.8,11349.4,12288.6,12932.199999999999,2777.8,3721.8,10868.8
MOROCCO,Air,,Thousands,2110.0,2146.0,2095.0,2139.0,2548.0,2986.0,3549.0,4395.0,4792.0,5108.0,6136.0,6254.0,6019.0,6691.4,6950.0,6772.3,6804.0,7619.3,8399.5,9081.5,2265.1,3461.2,7546.9
MOROCCO,Water,,Thousands,1612.0,1637.0,1655.0,1881.0,2201.0,2040.0,1937.0,1745.0,1756.0,1913.0,1924.0,1902.0,1941.0,1993.1,2036.0,2113.1,2198.3,2482.5,2471.6,2320.9,293.3,250.8,1422.3
MOROCCO,Land,,Thousands,556.0,597.0,703.0,741.0,728.0,818.0,1072.0,1268.0,1331.0,1320.0,1229.0,1186.0,1415.0,1361.7,1297.0,1291.4,1329.5,1247.6,1417.5,1529.8,219.4,9.8,1899.6
MOZAMBIQUE,Total,,Thousands,,404.0,943.0,726.0,711.0,954.0,664.0,771.0,1439.0,1711.0,1836.0,2013.0,2206.0,1970.0,1750.6,1634.0,1715.3,1513.7,2869.8,2033.0,960.0,548.9,
MOZAMBIQUE,Air,,Thousands,,15.0,55.0,70.0,116.0,156.0,140.0,54.0,109.0,190.0,508.0,604.0,730.0,675.0,738.5,616.0,605.2,534.1,1012.6,843.0,434.0,219.9,
MOZAMBIQUE,Water,,Thousands,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.1,
MOZAMBIQUE,Land,,Thousands,,389.0,888.0,656.0,595.0,798.0,524.0,717.0,1330.0,1521.0,1328.0,1409.0,1476.0,1295.0,1012.1,1018.0,1110.1,979.6,1857.2,1187.0,525.0,328.9,
MYANMAR,Total,,Thousands,416.0,475.0,487.0,597.0,657.0,660.0,630.0,716.0,732.0,763.0,792.0,816.0,1059.0,2044.0,3081.3,4681.0,2907.0,3443.1,3551.4000000000005,4364.1,903.4,131.0,233.4
MYANMAR,Air,,Thousands,206.0,202.0,215.0,203.0,240.0,230.0,261.0,246.0,191.0,236.0,308.0,385.0,586.0,796.0,1082.0,1220.9,1214.0,1314.1,1335.7,1792.4,330.4,18.6,90.8
MYANMAR,Water,,Thousands,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,6.0,18.6,26.8,11.0,6.9,9.4,8.7,1.1,0.8,1.2
MYANMAR,Land,,Thousands,209.0,270.0,270.0,391.0,415.0,428.0,366.0,468.0,538.0,525.0,483.0,428.0,470.0,1242.0,1980.7,3433.3,1682.0,2122.1,2206.3,2563.0,571.9,111.6,141.4
NAMIBIA,Total,,Thousands,,670.0,757.0,691.0,167.0,777.0,833.0,929.0,931.0,,984.0,1027.2,1079.0,1176.1,1320.1,1387.7,1469.3,1499.4,1557.1999999999998,1596.0,169.6,232.8,461.0
NAMIBIA,Air,,Thousands,,165.0,183.0,167.0,167.0,185.0,217.0,246.0,273.0,,282.0,281.5,291.3,320.7,341.1,376.7,426.5,408.0,435.8,683.6,79.8,98.4,214.3
NAMIBIA,Water,,Thousands,,,,4.0,,3.0,3.0,6.0,9.0,,15.0,15.3,10.2,11.7,8.6,10.3,9.8,8.9,9.2,38.6,2.5,0.5,
NAMIBIA,Land,,Thousands,,505.0,574.0,520.0,,589.0,613.0,677.0,649.0,,687.0,730.4,777.5,843.7,970.4,1000.7,1033.0,1082.5,1112.1999999999998,873.8,87.3,133.9,246.7
NAURU,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEPAL,Total,,Thousands,464.0,361.0,275.0,338.0,385.0,375.0,384.0,527.0,500.0,510.0,603.0,736.0,803.0,798.0,790.0,539.0,753.0,940.2,1173.1,1197.2,230.1,150.9,614.8000000000001
NEPAL,Air,,Thousands,377.0,299.0,218.0,275.0,297.0,277.0,284.0,361.0,375.0,379.0,449.0,545.0,598.0,595.0,586.0,407.4,572.6,760.6,969.3,995.9,183.1,150.6,592.6
NEPAL,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEPAL,Land,,Thousands,87.0,62.0,57.0,63.0,88.0,98.0,100.0,166.0,125.0,131.0,154.0,191.0,205.0,203.0,204.0,131.6,180.4,179.6,203.8,201.3,47.0,0.3,22.2
NETHERLANDS,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW CALEDONIA,Total,,Thousands,112.0,101.0,104.0,102.0,100.0,101.0,100.0,103.0,104.0,99.0,99.0,112.0,112.0,108.0,107.0,114.0,116.0,121.0,120.0,131.0,31.0,12.4,79.0
NEW CALEDONIA,Air,,Thousands,110.0,100.0,102.0,101.0,99.0,101.0,100.0,103.0,104.0,99.0,99.0,112.0,112.0,108.0,107.0,114.0,116.0,121.0,120.0,131.0,31.0,12.4,79.0
NEW CALEDONIA,Water,,Thousands,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
NEW CALEDONIA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW ZEALAND,Total,,Thousands,1787.0,1910.0,2045.0,2104.0,2334.0,2366.0,2409.0,2456.0,2447.0,2448.0,2511.0,2594.0,2555.0,2710.0,2853.5,3129.4,3494.2999999999997,3723.0,3857.7000000000003,3888.4,996.4000000000001,207.0,1433.8
NEW ZEALAND,Air,,Thousands,1776.0,1897.0,2022.0,2083.0,2322.0,2349.0,2387.0,2431.0,2408.0,2420.0,2488.0,2568.0,2532.0,2672.0,2817.1,3097.6,3460.7,3677.0,3809.3,3827.4,965.7,205.0,1426.3
NEW ZEALAND,Water,,Thousands,11.0,13.0,23.0,21.0,12.0,17.0,22.0,25.0,39.0,28.0,23.0,26.0,23.0,38.0,36.4,31.8,33.6,46.0,48.4,61.0,30.7,2.0,7.5
NEW ZEALAND,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NICARAGUA,Total,,Thousands,486.0,483.0,472.0,525.0,614.0,712.0,749.0,800.0,858.0,932.0,1011.0,1060.0,1180.0,1229.0,1330.0,1386.4,1504.4,1787.3000000000002,1255.5,1295.2,384.0,222.40000000000003,817.9000000000001
NICARAGUA,Air,,Thousands,172.0,172.0,164.0,180.0,204.0,235.0,279.0,323.0,356.0,353.0,351.0,360.0,392.0,400.0,433.0,466.3,478.8,606.1,381.8,410.0,118.2,88.2,485.3
NICARAGUA,Water,,Thousands,17.0,17.0,17.0,21.0,13.0,26.0,28.0,15.0,26.0,26.0,14.0,15.0,17.0,19.0,22.0,19.2,15.7,8.0,7.0,7.5,2.5,1.4,4.3
NICARAGUA,Land,,Thousands,297.0,294.0,291.0,324.0,397.0,451.0,442.0,462.0,476.0,553.0,646.0,685.0,771.0,810.0,875.0,900.9,1009.9,1173.2,866.7,877.7,263.3,132.8,328.3
NIGER,Total,,Thousands,50.0,51.0,39.0,50.0,54.0,58.0,60.0,48.0,73.0,66.0,74.0,82.0,94.0,123.0,135.0,135.0,152.0,164.0,157.0,192.0,85.0,,
NIGER,Air,,Thousands,50.0,51.0,39.0,50.0,54.0,58.0,60.0,48.0,73.0,66.0,74.0,82.0,94.0,123.0,135.0,135.0,152.0,164.0,157.0,192.0,85.0,,
NIGER,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGER,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGERIA,Total,,Thousands,1492.0,1753.0,2045.0,2253.0,2646.0,2778.0,3055.0,5239.0,5603.0,6053.0,6113.0,3765.0,4673.0,4038.0,4803.200000000001,6017.3,5265.5,5181.9,5254.3,5360.7,1209.4,1246.4,1271.0
NIGERIA,Air,,Thousands,1401.0,1646.0,1924.0,2116.0,2493.0,2618.0,2879.0,3140.0,3401.0,3662.0,3118.0,2503.0,2313.0,2439.0,2698.8,3309.5,1565.8,1450.9,1471.2,1501.0,338.6,349.0,356.0
NIGERIA,Water,,Thousands,18.0,21.0,22.0,25.0,28.0,29.0,32.0,560.0,407.0,520.0,183.0,67.0,257.0,319.0,624.4,785.5,328.9,103.6,105.1,107.2,24.2,24.9,25.0
NIGERIA,Land,,Thousands,73.0,86.0,99.0,112.0,125.0,131.0,144.0,1539.0,1795.0,1871.0,2812.0,1195.0,2103.0,1280.0,1480.0,1922.3,3370.8,3627.4,3678.0,3752.5,846.6,872.5,890.0
NIUE,Total,,Thousands,1.9,1.4,2.1,2.7,2.6,2.8,3.0,3.5,4.7,4.7,6.199999999999999,,,,,,,,,,,,
NIUE,Air,,Thousands,1.9,1.4,2.1,2.7,2.6,2.8,3.0,3.3,4.7,4.7,3.8,,,,,,,,,,,,
NIUE,Water,,Thousands,,,,,,,,0.2,,,2.4,,,,,,,,,,,,
NIUE,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN MARIANA ISLANDS,Total,,Thousands,529.0,444.0,476.0,459.0,536.0,507.0,436.0,389.0,397.0,354.0,379.0,341.0,401.0,438.90000000000003,459.7,478.5,531.0,660.0,517.8,487.0,88.89999999999999,12.7,96.6
NORTHERN MARIANA ISLANDS,Air,,Thousands,517.0,438.0,466.0,452.0,525.0,498.0,429.0,385.0,388.0,345.0,375.0,336.0,398.6,436.3,455.0,475.1,526.0,656.0,516.4,483.7,86.8,12.2,96.1
NORTHERN MARIANA ISLANDS,Water,,Thousands,12.0,6.0,10.0,7.0,11.0,9.0,7.0,4.0,9.0,9.0,4.0,5.0,2.4,2.6,4.7,3.4,5.0,4.0,1.4,3.3,2.1,0.5,0.5
NORTHERN MARIANA ISLANDS,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORWAY,Total,,Thousands,3104.0,3073.0,3111.0,3269.0,3629.0,3824.0,4071.0,4378.0,4348.0,4347.0,4766.0,4964.0,,,,,,,,,,,
NORWAY,Air,,Thousands,1006.0,998.0,1011.0,1170.0,1414.0,1588.0,1756.0,1916.0,1901.0,1798.0,2008.0,2137.0,,,,,,,,,,,
NORWAY,Water,,Thousands,673.0,655.0,690.0,698.0,694.0,709.0,750.0,808.0,731.0,748.0,824.0,827.0,,,,,,,,,,,
NORWAY,Land,,Thousands,1425.0,1420.0,1410.0,1401.0,1521.0,1527.0,1565.0,1654.0,1716.0,1801.0,1934.0,2000.0,,,,,,,,,,,
OMAN,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
OMAN,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
OMAN,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
OMAN,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAKISTAN,Total,,Thousands,557.0,500.0,498.0,501.0,648.0,798.0,898.0,840.0,823.0,855.0,,,,,,,,,,,,,
PAKISTAN,Air,,Thousands,475.0,407.0,408.0,385.0,536.0,682.0,763.0,732.0,718.0,679.0,,,,,,,,,,,,,
PAKISTAN,Water,,Thousands,3.0,,,,,,,,,37.0,,,,,,,,,,,,,
PAKISTAN,Land,,Thousands,79.0,93.0,90.0,116.0,112.0,116.0,135.0,108.0,105.0,139.0,,,,,,,,,,,,,
PALAU,Total,,Thousands,58.0,54.0,59.0,63.0,89.0,81.0,82.0,88.0,81.0,71.0,85.0,111.0,120.0,108.0,140.0,162.0,138.0,123.0,106.0,94.0,18.0,,
PALAU,Air,,Thousands,58.0,54.0,59.0,63.0,89.0,81.0,82.0,88.0,81.0,71.0,85.0,111.0,120.0,108.0,140.0,162.0,138.0,123.0,106.0,94.0,18.0,,
PALAU,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PALAU,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PANAMA,Total,,Thousands,484.0,518.0,532.0,565.0,621.0,702.0,843.0,1103.0,1246.0,1200.0,1324.0,1473.0,1606.0,1658.0,2304.7000000000003,2552.7,2379.2000000000003,2517.4999999999995,2487.3999999999996,2493.9,647.1,804.3,1945.7
PANAMA,Air,,Thousands,375.0,392.0,409.0,450.0,476.0,546.0,671.0,912.0,1044.0,1007.0,1096.0,1209.0,1349.0,1392.0,1656.1,2016.1,1902.1,1865.6,1855.5,1848.0,416.0,665.4,1520.2
PANAMA,Water,,Thousands,9.0,13.0,15.0,10.0,23.0,21.0,21.0,13.0,,,,,,,404.8,297.2,250.8,445.2,417.7,436.4,193.6,90.6,340.0
PANAMA,Land,,Thousands,100.0,113.0,108.0,105.0,122.0,135.0,151.0,178.0,202.0,193.0,228.0,264.0,257.0,266.0,243.8,239.4,226.3,206.7,214.2,209.5,37.5,48.3,85.5
PAPUA NEW GUINEA,Total,,Thousands,58.0,54.0,54.0,56.0,59.0,69.0,78.0,104.0,120.0,126.0,146.0,165.0,175.0,182.0,191.0,199.0,198.0,182.0,195.0,211.0,39.0,17.0,69.39999999999999
